mse,average
3.219008,
3.212395,
3.203226,
3.201476,
3.202571,
3.225351,
3.256521,
3.282429,
3.295460,
3.304906,
3.318940,
3.338925,
3.332293,
3.303183,
3.286590,
3.267505,
3.235213,
3.195025,
3.142020,
3.093955,
3.022064,
2.957775,
2.915134,
2.860944,
2.846605,
2.828889,
2.797311,
2.780397,
2.768989,
2.759990,
2.744733,
2.734277,
2.741286,
2.782819,
2.809819,
2.849377,
2.903654,
2.969820,
3.066015,
3.168835,
3.270070,
3.427831,
3.566166,
3.746929,
3.895057,
4.030859,
4.234761,
4.410622,
4.542844,
4.698496,
4.867711,
5.062628,
5.199112,
5.346889,
5.495735,
5.647410,
5.761078,
5.877041,
6.000690,
6.124246,
6.222157,
6.345795,
6.455581,
6.547429,
6.618928,
6.693489,
6.769871,
6.814811,
6.796357,
6.808766,
6.800852,
6.794472,
6.792445,
6.748322,
6.725081,
6.692238,
6.636917,
6.631268,
6.596141,
6.532885,
6.478305,
6.425939,
6.370983,
6.301370,
6.191683,
6.126538,
6.040111,
5.960521,
5.880220,
5.811642,
5.773135,
5.689205,
5.582464,
5.511002,
5.429683,
5.379807,
5.322443,
5.252806,
5.216171,
5.172207,
5.145213,
5.081037,
5.082502,
5.013316,
5.006820,
4.961721,
5.011266,
4.981811,
4.960402,
5.055917,
5.052730,
5.090725,
5.093948,
5.045842,
5.102922,
5.094121,
5.106312,
5.118454,
5.121096,
5.138249,
5.164359,
5.176558,
5.161101,
5.261642,
5.198140,
5.210072,
5.265853,
5.345300,
5.240940,
5.228768,
5.147560,
5.086755,
5.046944,
4.963943,
4.919443,
4.827382,
4.724401,
4.638391,
4.546198,
4.412634,
4.335052,
4.224518,
4.118452,
3.992520,
3.827186,
3.710942,
3.612140,
3.497038,
3.398224,
3.311678,
3.240108,
3.163454,
3.103201,
3.043161,
2.980425,
2.960712,
2.944962,
2.917197,
2.913933,
2.865777,
2.835557,
2.766827,
2.747007,
2.658546,
2.614322,
2.553267,
2.545929,
2.531149,
2.458049,
2.478927,
2.512918,
2.558989,
2.609843,
2.598370,
2.593772,
2.633592,
2.709992,
2.747353,
2.805717,
2.856372,
2.929281,
3.001114,
3.054731,
3.160940,
3.196558,
3.201204,
3.239808,
3.287419,
3.301010,
3.330202,
3.300075,
3.282994,
3.258799,
3.222294,
3.154252,
3.145537,
3.163001,
3.175204,
3.118412,
3.005248,
2.974209,
2.911823,
2.848318,
2.757617,
2.704762,
2.657917,
2.597911,
2.566152,
2.550005,
2.497998,
2.497110,
2.476177,
2.469365,
2.445820,
2.399481,
2.368345,
2.339132,
2.298736,
2.269593,
2.214551,
2.143351,
2.080801,
2.031327,
1.995749,
1.941716,
1.928762,
1.869037,
1.808374,
1.756642,
1.712968,
1.635046,
1.549762,
1.476810,
1.421754,
1.369002,
1.331789,
1.307695,
1.246696,
1.235233,
1.217413,
1.204912,
1.217923,
1.210051,
1.199573,
1.216152,
1.245366,
1.274520,
1.291832,
1.309790,
1.350489,
1.395960,
1.436307,
1.426212,
1.437551,
1.462420,
1.473934,
1.497087,
1.456227,
1.445588,
1.422464,
1.395588,
1.376769,
1.365406,
1.359220,
1.357465,
1.322258,
1.319731,
1.289298,
1.262652,
1.228270,
1.233859,
1.168493,
1.194774,
1.143672,
1.104231,
1.018038,
1.012138,
0.955910,
0.910865,
0.874334,
0.851533,
0.820676,
0.793972,
0.780089,
0.764024,
0.748297,
0.732274,
0.675310,
0.644548,
0.626682,
0.608204,
0.584971,
0.597809,
0.606841,
0.577122,
0.579794,
0.588354,
0.562130,
0.561890,
0.571546,
0.579580,
0.606580,
0.615631,
0.654058,
0.692097,
0.706996,
0.705495,
0.706042,
0.712551,
0.724037,
0.734529,
0.756106,
0.756094,
0.773793,
0.770280,
0.769209,
0.773764,
0.775021,
0.769579,
0.762596,
0.759573,
0.740317,
0.726991,
0.712589,
0.700705,
0.687260,
0.675684,
0.667800,
0.656240,
0.641518,
0.622829,
0.613435,
0.592103,
0.578892,
0.568159,
0.561651,
0.560357,
0.561769,
0.562168,
0.565853,
0.557633,
0.550306,
0.549095,
0.541735,
0.541611,
0.532073,
0.513969,
0.501091,
0.481910,
0.468320,
0.450830,
0.427038,
0.404672,
0.386511,
0.371498,
0.360903,
0.353446,
0.350497,
0.350976,
0.352869,
0.357972,
0.364263,
0.374099,
0.385095,
0.396314,
0.407494,
0.421389,
0.435320,
0.449233,
0.463292,
0.478129,
0.492483,
0.506851,
0.521294,
0.535417,
0.549380,
0.562867,
0.575576,
0.587174,
0.596974,
0.605233,
0.611351,
0.615726,
0.618348,
0.619459,
0.618257,
0.613725,
0.606518,
0.597122,
0.586985,
0.575279,
0.562315,
0.549078,
0.534438,
0.517374,
0.498720,
0.479385,
0.459795,
0.439956,
0.420586,
0.401307,
0.381009,
0.361908,
0.345542,
0.329950,
0.315845,
0.302646,
0.290822,
0.278854,
0.267140,
0.256513,
0.246671,
0.237999,
0.229869,
0.222158,
0.216095,
0.212692,
0.211865,
0.212892,
0.216070,
0.221286,
0.228079,
0.236468,
0.245686,
0.255691,
0.266369,
0.277598,
0.289457,
0.301641,
0.313465,
0.325454,
0.337080,
0.348587,
0.358962,
0.367639,
0.375536,
0.381921,
0.387348,
0.391277,
0.394453,
0.397225,
0.399371,
0.400899,
0.401476,
