date,date1,date2,date3,date4,date5,OT,OT,OT
9.445093,12.750508,50.934709,4226.119401,-1.001679,60.549820,4.687684,1.743870,-0.001618
9.472958,12.800848,50.822869,4223.737058,-1.033543,60.558787,4.757009,1.768791,-0.001209
9.501533,12.850977,50.705186,4221.321510,-1.065724,60.570171,4.831122,1.795112,-0.001405
9.528953,12.901218,50.585810,4218.876406,-1.094118,60.580043,4.905512,1.825346,-0.000627
9.557285,12.950303,50.463634,4216.393595,-1.124949,60.591667,4.986943,1.856124,0.001308
9.585074,12.999642,50.337387,4213.872046,-1.151373,60.601800,5.068222,1.887929,0.001865
9.612849,13.049087,50.210158,4211.310596,-1.177214,60.612201,5.154269,1.919419,0.002875
9.640041,13.099903,50.078407,4208.707697,-1.200660,60.620949,5.243752,1.953577,0.001071
9.666283,13.149602,49.944580,4206.060106,-1.223818,60.630793,5.337148,1.986975,0.001240
9.693311,13.199179,49.809665,4203.365092,-1.244300,60.640657,5.433750,2.023940,0.000464
9.721311,13.248451,49.671192,4200.619850,-1.262678,60.652694,5.532023,2.059090,0.000341
9.748041,13.296086,49.530487,4197.821355,-1.278115,60.664426,5.635009,2.097172,0.000483
9.774336,13.346077,49.389217,4194.971041,-1.292190,60.673691,5.742312,2.135978,0.001507
9.801768,13.395777,49.246499,4192.064160,-1.305491,60.685298,5.849872,2.177356,0.001499
9.828108,13.447296,49.104761,4189.099232,-1.315218,60.694085,5.961553,2.220284,0.000864
9.854937,13.495942,48.960211,4186.072268,-1.324709,60.705370,6.075459,2.262506,0.001496
9.882959,13.543807,48.814623,4182.981057,-1.329623,60.716261,6.191958,2.306038,0.000014
9.910615,13.593473,48.668669,4179.829155,-1.333075,60.727739,6.311699,2.349876,0.001380
9.936471,13.644324,48.523094,4176.611405,-1.335030,60.738028,6.432561,2.394966,0.002005
9.965454,13.692291,48.377340,4173.323302,-1.335233,60.749872,6.554058,2.441143,0.001529
9.990916,13.741734,48.229945,4169.964649,-1.330510,60.760291,6.679114,2.487699,0.000594
10.015736,13.792852,48.087543,4166.537034,-1.323460,60.770848,6.803703,2.534728,0.000561
10.044718,13.841597,47.943130,4163.035928,-1.314171,60.782173,6.930703,2.581745,0.000324
10.071476,13.891796,47.800207,4159.460781,-1.303286,60.791192,7.058506,2.629279,-0.001066
10.099905,13.941262,47.658676,4155.809541,-1.289218,60.801913,7.186347,2.677625,-0.001129
10.124925,13.991211,47.520340,4152.081187,-1.271830,60.814253,7.316506,2.725207,-0.001421
10.150524,14.039998,47.383219,4148.276977,-1.253218,60.825820,7.446570,2.772130,-0.002529
10.176176,14.089777,47.247385,4144.394275,-1.231366,60.837880,7.574301,2.821853,-0.003713
10.204072,14.137575,47.114386,4140.437047,-1.206944,60.850007,7.702277,2.866389,-0.004136
10.231602,14.187454,46.984277,4136.401023,-1.180491,60.861654,7.828865,2.913258,-0.002717
10.256843,14.235723,46.858809,4132.289506,-1.152097,60.873860,7.952263,2.959912,-0.001517
10.284291,14.285707,46.733459,4128.099373,-1.122702,60.883058,8.073614,3.006517,-0.001536
10.312445,14.334507,46.613343,4123.833116,-1.088784,60.894852,8.193240,3.051082,-0.001536
10.340330,14.384674,46.496504,4119.492164,-1.053187,60.906976,8.309933,3.094036,0.000021
10.366811,14.434900,46.384620,4115.077500,-1.013228,60.918963,8.422126,3.135962,0.001239
10.394056,14.484759,46.279176,4110.593095,-0.971802,60.930460,8.533233,3.176181,0.001685
10.422262,14.532829,46.176046,4106.037298,-0.928726,60.942604,8.636951,3.216558,0.000439
10.449829,14.581880,46.076458,4101.417934,-0.925911,61.067346,8.739200,3.254824,38.999636
10.477959,14.630674,45.977887,4096.739103,-0.919293,61.195997,8.841789,3.292916,38.999562
10.504200,14.677662,45.880282,4092.000154,-0.911636,61.322744,8.944403,3.330502,39.000211
10.529967,14.726055,45.783316,4087.200755,-0.902919,61.453591,9.046062,3.367687,38.999694
10.556209,14.773471,45.687651,4082.344651,-0.892182,61.584489,9.150165,3.405110,38.999720
10.584064,14.823812,45.592476,4077.429503,-0.878867,61.718524,9.250482,3.440643,38.998722
10.611537,14.871851,45.500192,4072.454416,-0.864824,61.854669,9.352663,3.478319,38.996411
10.637272,14.920159,45.407476,4067.418616,-0.849373,61.990844,9.449587,3.515089,38.995893
10.662968,14.969408,45.318121,4062.325681,-0.832553,62.127882,9.542389,3.552149,38.995864
10.689194,15.018109,45.229767,4057.176416,-0.814347,62.265662,9.636696,3.587599,38.995634
10.713588,15.066929,45.144138,4051.969479,-0.794612,62.406331,9.727824,3.622019,38.995272
10.738305,15.114624,45.058981,4046.709046,-0.773408,62.548094,9.817940,3.658162,38.995530
10.766511,15.163490,44.977266,4041.391134,-0.750076,62.692608,9.903698,3.690128,38.996035
10.791494,15.211118,44.899254,4036.020151,-0.726319,62.836466,9.986792,3.720278,38.997790
10.816971,15.260676,44.823550,4030.599770,-0.701634,62.981468,10.066205,3.749603,38.997839
10.837662,15.309684,44.749372,4025.127826,-0.674799,63.127609,10.141781,3.778642,38.998636
10.860844,15.359227,44.678564,4019.606366,-0.647509,63.277250,10.215746,3.806072,38.998974
10.884459,15.407339,44.610952,4014.037388,-0.619326,63.428963,10.286054,3.830324,38.999122
10.907680,15.457482,44.547578,4008.427939,-0.589371,63.579141,10.349285,3.854121,38.998073
10.933100,15.505303,44.485677,4002.776375,-0.557524,63.730707,10.409980,3.876061,38.997934
10.955863,15.554336,44.428449,3997.082677,-0.528180,63.884622,10.466157,3.896945,38.997851
10.978965,15.603240,44.374159,3991.352727,-0.496751,64.040439,10.514559,3.915899,38.997793
11.001915,15.653033,44.323593,3985.588089,-0.465945,64.196897,10.558949,3.933009,38.998133
11.027345,15.704719,44.276327,3979.790789,-0.434192,64.351038,10.598560,3.946881,38.999597
11.049221,15.754086,44.232483,3973.963203,-0.401607,64.506958,10.634874,3.960609,39.000566
11.071306,15.803812,44.192852,3968.111713,-0.369164,64.663731,10.665121,3.969600,38.999450
11.094275,15.852800,44.155699,3962.236905,-0.334139,64.820497,10.689695,3.978735,38.999825
11.117390,15.902833,44.123189,3956.342259,-0.300376,64.980316,10.707192,3.985737,39.000292
11.139399,15.951577,44.092327,3950.427879,-0.265861,65.138370,10.718281,3.990199,39.000568
11.160830,15.998975,44.066825,3944.499584,-0.231988,65.298283,10.724515,3.991305,39.001122
11.182022,16.048659,44.043739,3938.561550,-0.198100,65.457937,10.724179,3.992805,39.000991
11.203893,16.096837,44.023385,3932.616157,-0.164101,65.617011,10.721243,3.990102,39.001641
11.223894,16.143738,44.006828,3926.663605,-0.130990,65.777414,10.710862,3.987086,39.001762
11.245234,16.194070,43.996348,3920.709716,-0.096749,65.935905,10.696623,3.981548,39.003031
11.269405,16.242297,43.986878,3914.759359,-0.062049,66.095960,10.674227,3.974884,39.002583
11.291717,16.290908,43.981983,3908.812038,-0.028762,66.255826,10.650950,3.967308,39.002089
11.312419,16.338697,43.981771,3902.873348,0.003190,66.414185,10.620993,3.955183,39.002883
11.332521,16.386297,43.984422,3896.942472,0.034923,66.572864,10.586850,3.942765,39.001381
11.353549,16.434903,43.987801,3891.024360,0.064409,66.730608,10.547119,3.929111,39.001211
11.374133,16.483486,43.995974,3885.122351,0.093141,66.887330,10.505015,3.912417,39.000957
11.396190,16.533312,44.007041,3879.238578,0.123221,67.046098,10.456679,3.894858,39.000295
11.414528,16.581939,44.021002,3873.376021,0.151265,67.204505,10.406428,3.874275,38.998532
11.433820,16.629204,44.038107,3867.536289,0.179535,67.363194,10.348666,3.852301,38.997452
11.455484,16.677491,44.058952,3861.722892,0.205394,67.521406,10.290296,3.830208,38.997856
11.475972,16.727218,44.081663,3855.935063,0.230767,67.678580,10.227169,3.809421,38.998789
11.495965,16.777600,44.106089,3850.177405,0.255819,67.836516,10.163356,3.786246,38.998904
11.514436,16.826981,44.133572,3844.452433,0.277283,67.989680,10.094526,3.760769,38.998873
11.535910,16.875195,44.163193,3838.760267,0.299050,68.143862,10.024756,3.734953,38.998652
11.553958,16.924148,44.192969,3833.101918,0.318196,68.295736,9.950438,3.709413,38.999210
11.573911,16.972885,44.225958,3827.481652,0.337839,68.447737,9.875020,3.682125,38.998302
11.592977,17.022743,44.260604,3821.897963,0.354412,68.599887,9.799363,3.652293,38.998536
11.610197,17.069385,44.296573,3816.353346,0.371497,68.749651,9.721996,3.624070,38.997904
11.629187,17.119904,44.333876,3810.850836,0.383817,68.897617,9.642740,3.594636,38.997506
11.648072,17.170202,44.373950,3805.387129,0.397657,69.046014,9.563923,3.564583,38.997710
11.665588,17.218421,44.414527,3799.966082,0.408433,69.194106,9.483277,3.535277,38.996121
11.683375,17.265523,44.455608,3794.586743,0.416935,69.341152,9.400917,3.504735,38.993872
11.701338,17.313423,44.496456,3789.249984,0.424776,69.488008,9.320685,3.474548,38.993760
11.718598,17.361772,44.539438,3783.958752,0.429954,69.632086,9.238953,3.444213,38.993746
11.736355,17.412008,44.583070,3778.708399,0.433859,69.775565,9.156441,3.414272,38.993932
11.755103,17.460237,44.624108,3773.501958,0.437987,69.918965,9.075346,3.384043,38.993619
11.773072,17.509065,44.667918,3768.341498,0.439510,70.060639,8.997123,3.355451,38.994097
11.792425,17.556931,44.710521,3763.223326,0.438739,70.200761,8.916364,3.324733,38.995557
11.808238,17.604005,44.752378,3758.151936,0.436893,70.340006,8.840924,3.295531,38.995945
11.825962,17.653017,44.796050,3753.121844,0.433549,70.477262,8.763465,3.265974,38.995839
11.842567,17.701129,44.838679,3748.135418,0.428893,70.614580,8.688939,3.238520,38.997284
11.858535,17.749157,44.879534,3743.192539,0.422938,70.752267,8.616614,3.210818,38.995252
11.874660,17.797451,44.920391,3738.290994,0.413133,70.886915,8.545320,3.184185,38.996526
11.890570,17.845676,44.960962,3733.432337,0.403380,71.024017,8.473553,3.157690,38.997220
11.905083,17.890327,44.999896,3728.613141,0.392865,71.158243,8.405091,3.131376,38.996681
11.921831,17.937062,45.037808,3723.834241,0.379733,71.291860,8.340556,3.106315,38.998003
11.939085,17.985558,45.072797,3719.096596,0.366663,71.425200,8.276973,3.084207,38.999642
11.953786,18.034791,45.106515,3714.397792,0.350614,71.558271,8.215268,3.061804,39.000602
11.970245,18.084698,45.140636,3709.734787,0.336326,71.690264,8.156044,3.039327,39.001491
11.985190,18.132691,45.172222,3705.109017,0.321617,71.822021,8.098940,3.017933,38.999116
12.001277,18.183821,45.203761,3700.519044,0.304434,71.951853,8.045947,2.998664,38.996277
12.017059,18.231654,45.233136,3695.961797,0.284053,72.081496,7.994055,2.980577,38.997394
12.031063,18.279422,45.261802,3691.439140,0.264027,72.211060,7.945483,2.961356,38.998929
12.045775,18.328374,45.286006,3686.947350,0.244477,72.338262,7.899739,2.943713,39.000460
12.059572,18.375772,45.307717,3682.486543,0.222840,72.465653,7.855463,2.926702,39.000942
12.073086,18.424730,45.328562,3678.056896,0.198297,72.594581,7.812568,2.912149,39.001035
12.087060,18.470132,45.343742,3673.655209,0.174283,72.722521,7.775096,2.896613,38.999169
12.102580,18.519105,45.359309,3669.278836,0.148943,72.847958,7.739332,2.883828,39.000341
12.116757,18.567117,45.373115,3664.929019,0.124504,72.975946,7.704909,2.870390,39.001693
12.132353,18.615184,45.385154,3660.602628,0.098364,73.101278,7.676984,2.856476,39.001367
12.146970,18.662115,45.393736,3656.298206,0.070769,73.224049,7.651179,2.845159,39.000554
12.159925,18.710436,45.401459,3652.015597,0.042543,73.352463,7.628757,2.836985,39.000118
12.173533,18.758207,45.404713,3647.753103,0.014169,73.476319,7.607736,2.829874,39.000492
12.186218,18.807364,45.405628,3643.507043,-0.014578,73.602285,7.588865,2.822058,38.999948
12.199612,18.854741,45.404432,3639.277495,-0.042793,73.727860,7.573893,2.817258,38.999792
12.213141,18.902333,45.400726,3635.064159,-0.071920,73.854073,7.561447,2.813552,38.998913
12.224093,18.950394,45.391386,3630.863755,-0.099699,73.980016,7.552746,2.811885,38.999634
12.238742,18.998515,45.379306,3626.675629,-0.128736,74.104448,7.546618,2.807989,38.999581
12.254261,19.046974,45.367097,3622.498155,-0.158640,74.228980,7.541425,2.807964,38.997989
12.268077,19.092699,45.348840,3618.328371,-0.188317,74.355091,7.540200,2.808501,38.998457
12.281217,19.140241,45.327904,3614.165403,-0.222065,74.483151,7.543596,2.806815,38.998615
12.295761,19.189128,45.307656,3610.007465,-0.253928,74.608092,7.550290,2.810583,38.997915
12.308251,19.237609,45.282304,3605.854695,-0.283515,74.734860,7.560038,2.812794,38.997350
12.319961,19.285551,45.253197,3601.701960,-0.313857,74.861297,7.572896,2.818662,38.998137
12.332869,19.333093,45.222197,3597.548749,-0.343150,74.987546,7.588956,2.825021,39.000631
12.345620,19.380132,45.188032,3593.395983,-0.374893,75.113323,7.607724,2.833358,39.000464
12.356988,19.427368,45.150872,3589.237742,-0.404551,75.241868,7.629757,2.841349,39.001030
12.368239,19.474934,45.110639,3585.075904,-0.432758,75.370538,7.654782,2.849752,39.002264
12.380875,19.521793,45.068826,3580.906982,-0.463477,75.499163,7.681987,2.859976,39.002719
12.392022,19.569200,45.024097,3576.727367,-0.491819,75.629720,7.711307,2.870091,39.001705
12.402678,19.618478,44.975430,3572.537862,-0.520740,75.759005,7.746594,2.883672,39.002142
12.414693,19.665783,44.927082,3568.335159,-0.548111,75.891016,7.782135,2.897322,39.000947
12.426982,19.712564,44.874419,3564.119168,-0.575842,76.022981,7.821519,2.910906,39.001194
12.437985,19.758269,44.819279,3559.886685,-0.603773,76.154806,7.864565,2.925744,39.001664
12.449185,19.806104,44.760818,3555.638286,-0.631106,76.289225,7.910824,2.941475,39.000347
12.462343,19.853590,44.702492,3551.370709,-0.655347,76.424755,7.957282,2.959992,39.000705
12.474402,19.900031,44.639988,3547.081660,-0.679966,76.557984,8.008885,2.978508,38.999569
12.485351,19.949198,44.575176,3542.769150,-0.703584,76.693077,8.061872,2.999598,38.999496
12.496755,19.996958,44.507479,3538.432230,-0.727500,76.830575,8.117510,3.022449,39.003379
12.506506,20.044245,44.437832,3534.070364,-0.750780,76.967541,8.174742,3.044561,39.004625
12.517458,20.091211,44.366758,3529.680607,-0.774001,77.105890,8.235206,3.066924,39.004772
12.528067,20.139285,44.294276,3525.261479,-0.794162,77.245547,8.298198,3.090706,39.004475
12.539795,20.186141,44.219303,3520.811501,-0.811963,77.385498,8.362465,3.116771,39.004093
12.550384,20.233326,44.145415,3516.328411,-0.830882,77.527256,8.429685,3.141673,39.004006
12.562083,20.281730,44.069212,3511.811043,-0.845811,77.670111,8.500396,3.167854,39.003752
12.570453,20.327554,43.991296,3507.259131,-0.862520,77.814373,8.572501,3.194939,39.004717
12.579377,20.375427,43.909572,3502.668913,-0.877998,77.960099,8.646507,3.222236,39.003582
12.588198,20.422678,43.829612,3498.041912,-0.891644,78.106544,8.721779,3.249428,39.002359
12.596569,20.470600,43.748013,3493.374513,-0.902877,78.254374,8.800046,3.278330,39.003246
12.605672,20.516642,43.663491,3488.665002,-0.912232,78.403865,8.879552,3.308933,39.003265
12.614199,20.564725,43.578225,3483.916075,-0.921672,78.555178,8.961717,3.338173,39.003564
12.622635,20.612366,43.494026,3479.121952,-0.928953,78.707543,9.042836,3.368213,39.004449
12.631389,20.660063,43.409810,3474.284753,-0.935046,78.860823,9.124520,3.397163,39.003840
12.639792,20.706081,43.321961,3469.400088,-0.938378,79.016073,9.207698,3.427173,39.003872
12.650095,20.753289,43.238131,3464.470964,-0.942491,79.174151,9.293314,3.459423,39.003687
12.657895,20.799432,43.152064,3459.494992,-0.945152,79.331950,9.377806,3.491985,39.004106
12.666430,20.845584,43.066527,3454.470617,-0.946108,79.492780,9.464774,3.524670,39.004534
12.673377,20.891730,42.982837,3449.397315,-0.945031,79.655852,9.550871,3.556895,39.005129
12.682303,20.939146,42.897869,3444.275805,-0.941470,79.820777,9.637403,3.589259,39.006544
12.692432,20.984509,42.812828,3439.105565,-0.936534,79.985850,9.724153,3.621324,39.007080
12.698865,21.031463,42.726769,3433.886873,-0.930325,80.152276,9.810224,3.653119,39.005327
12.707156,21.079918,42.643000,3428.617963,-0.924168,80.320700,9.896844,3.683778,39.005680
12.715153,21.124029,42.559806,3423.300802,-0.916743,80.489486,9.980743,3.716288,39.004676
12.723113,21.170429,42.481081,3417.931897,-0.905145,80.660769,10.063550,3.747432,39.004170
12.729955,21.215863,42.401518,3412.515830,-0.894554,80.833082,10.143914,3.778576,39.002554
12.739015,21.262939,42.324224,3407.042389,-0.824936,80.848371,10.220357,3.807058,0.001438
12.745721,21.310859,42.253201,3401.510082,-0.753625,80.862110,10.289279,3.832857,0.004216
12.753410,21.355605,42.190049,3395.926653,-0.678540,80.874575,10.346544,3.854958,0.002944
12.760649,21.402485,42.133871,3390.293521,-0.604546,80.887908,10.394561,3.874662,0.002050
12.767418,21.447617,42.082713,3384.617011,-0.526549,80.898677,10.432442,3.889988,0.001668
12.774227,21.494326,42.039466,3378.903225,-0.449444,80.910034,10.461494,3.900130,0.002104
12.779091,21.541168,42.005229,3373.153767,-0.372645,80.923598,10.478403,3.905841,0.003590
12.786835,21.585922,41.973932,3367.378582,-0.295438,80.936034,10.485966,3.908942,0.004648
12.794666,21.630699,41.953860,3361.580981,-0.218627,80.949480,10.482624,3.907143,0.004814
12.802502,21.675613,41.938084,3355.766878,-0.140787,80.961966,10.471634,3.902494,0.004770
12.809549,21.721985,41.928782,3349.944679,-0.063704,80.974562,10.449496,3.894499,0.004150
12.815857,21.770412,41.926582,3344.118529,0.011873,80.986190,10.419490,3.882442,0.004132
12.822054,21.817078,41.929779,3338.295643,0.085246,80.998676,10.376941,3.866627,0.005548
12.828267,21.861088,41.941347,3332.479347,0.159144,81.012762,10.324784,3.847486,0.003724
12.836376,21.905232,41.957256,3326.673579,0.233108,81.025872,10.265368,3.822468,0.002950
12.843281,21.952530,41.980138,3320.889254,0.304171,81.039990,10.195913,3.796552,0.002138
12.848020,21.998785,42.008789,3315.129266,0.371713,81.052289,10.119237,3.767085,0.001997
12.856350,22.043830,42.045161,3309.395067,0.437940,81.065084,10.035371,3.737296,0.000182
12.864060,22.088489,42.085565,3303.692870,0.500607,81.078948,9.944028,3.704307,-0.001038
12.870478,22.133625,42.130831,3298.027120,0.562250,81.090916,9.848878,3.668836,-0.001597
12.877273,22.177461,42.181954,3292.404270,0.619394,81.104131,9.746141,3.629885,-0.001878
12.883811,22.222035,42.238758,3286.825528,0.676608,81.117315,9.636335,3.588499,-0.000237
12.890733,22.265088,42.298374,3281.294319,0.730628,81.129335,9.522547,3.544396,-0.000047
12.897274,22.309051,42.363415,3275.814790,0.779488,81.141684,9.405781,3.499538,0.000936
12.905007,22.351667,42.431387,3270.391260,0.826965,81.156886,9.283237,3.453710,0.002649
12.910888,22.398238,42.505532,3265.025336,0.869976,81.172361,9.158888,3.406697,0.002071
12.917473,22.441727,42.581500,3259.717568,0.908926,81.184375,9.030842,3.359568,0.002850
12.924713,22.485634,42.660132,3254.473251,0.947886,81.195923,8.901773,3.310806,0.002085
12.931682,22.530209,42.743883,3249.292093,0.980761,81.208443,8.770941,3.261201,0.002467
12.937780,22.575066,42.828485,3244.178021,1.008880,81.220324,8.638825,3.212853,0.000586
12.944441,22.619562,42.913417,3239.127250,1.034684,81.230574,8.509005,3.164778,0.000648
12.951965,22.663781,43.003015,3234.146193,1.058843,81.242871,8.377874,3.116487,0.001232
12.959356,22.706854,43.093149,3229.231636,1.076688,81.257075,8.246750,3.067982,0.001099
12.965363,22.749843,43.185584,3224.385513,1.092217,81.269162,8.116586,3.019535,0.001375
12.971983,22.792922,43.277458,3219.609600,1.104597,81.280980,7.986346,2.970208,0.001164
12.979325,22.837812,43.370023,3214.901674,1.112847,81.294187,7.858591,2.924606,0.001709
12.985903,22.880347,43.462974,3210.263163,1.116517,81.305933,7.732511,2.878085,0.002082
12.991121,22.923038,43.556290,3205.692394,1.118270,81.319189,7.609039,2.831121,0.003241
12.998554,22.966563,43.651366,3201.188409,1.114813,81.329533,7.488425,2.786529,0.002207
13.004501,23.009338,43.746697,3196.754041,1.108540,81.342422,7.371206,2.743844,0.001350
13.011538,23.050535,43.838097,3192.385358,1.100451,81.353895,7.256730,2.699968,0.000088
13.016863,23.095086,43.930284,3188.083090,1.087693,81.366052,7.144874,2.660770,-0.000338
13.023142,23.139776,44.020971,3183.847418,1.072550,81.380383,7.035567,2.619220,-0.000828
13.029720,23.182979,44.109988,3179.676442,1.055470,81.393122,6.932128,2.579383,-0.000532
13.036777,23.226144,44.197565,3175.568712,1.034021,81.406537,6.831351,2.541630,-0.000798
13.044074,23.268843,44.281551,3171.522139,1.010233,81.418980,6.732790,2.504718,-0.001588
13.048384,23.310924,44.363554,3167.536853,0.983887,81.429964,6.638880,2.471969,-0.000867
13.056579,23.353227,44.443950,3163.609231,0.954377,81.442691,6.548658,2.438246,-0.000792
13.063707,23.397434,44.521275,3159.737019,0.921607,81.454758,6.460267,2.405287,-0.000727
13.069460,23.439788,44.596577,3155.922374,0.887086,81.466959,6.376909,2.373404,-0.001284
13.077093,23.482071,44.668873,3152.163670,0.848555,81.477025,6.297990,2.343211,0.000003
13.082245,23.524280,44.735302,3148.456985,0.810135,81.490437,6.222520,2.314684,-0.000081
13.087614,23.566087,44.799562,3144.798985,0.767744,81.501893,6.149900,2.287773,0.000732
13.094601,23.611116,44.862655,3141.191386,0.725247,81.514211,6.083470,2.263394,0.000180
13.101364,23.653025,44.920508,3137.631887,0.680928,81.526681,6.020455,2.239698,-0.000687
13.107677,23.694240,44.974727,3134.117844,0.633140,81.539716,5.962640,2.219421,-0.001195
13.113315,23.738993,45.024937,3130.648578,0.584803,81.552067,5.905723,2.197818,-0.001002
13.118184,23.782642,45.070532,3127.219568,0.534487,81.566272,5.854666,2.181699,-0.001953
13.124880,23.826115,45.113703,3123.832270,0.482918,81.580455,5.809144,2.164412,-0.002828
13.131317,23.869003,45.151980,3120.482687,0.430294,81.593612,5.767854,2.147316,-0.003637
13.138211,23.910266,45.185636,3117.168886,0.375915,81.606100,5.727941,2.131730,-0.003040
13.144787,23.954417,45.214688,3113.891635,0.322198,81.619959,5.694313,2.116772,-0.001093
13.150928,23.998517,45.239839,3110.646373,0.264524,81.632032,5.662508,2.107166,-0.001752
13.155322,24.041424,45.256689,3107.431866,0.207407,81.644311,5.634025,2.096298,-0.000843
13.159021,24.082048,45.270899,3104.246834,0.149066,81.658227,5.610797,2.087337,-0.001000
13.166461,24.124041,45.277952,3101.087846,0.088827,81.669439,5.592759,2.080004,-0.001002
13.171990,24.165392,45.284685,3097.951712,0.028342,81.682253,5.577990,2.074800,-0.000818
13.179160,24.208539,45.283767,3094.839022,-0.031413,81.693422,5.567453,2.070045,-0.001259
13.186138,24.250739,45.278023,3091.744654,-0.092810,81.707706,5.559758,2.066587,-0.001241
13.191344,24.291919,45.267242,3088.670346,-0.153249,81.717744,5.557182,2.065623,-0.002390
13.197472,24.333415,45.251861,3085.612491,-0.214562,81.731370,5.558016,2.065917,-0.003863
13.204274,24.375226,45.230701,3082.569070,-0.275982,81.744844,5.562102,2.069454,-0.004086
13.209302,24.416117,45.204493,3079.536661,-0.338102,81.758287,5.570498,2.073672,-0.003264
13.216379,24.459384,45.174973,3076.516678,-0.399822,81.771388,5.582499,2.078821,-0.000951
13.220625,24.499263,45.139413,3073.501783,-0.461976,81.783563,5.599760,2.084602,-0.001170
13.225936,24.540155,45.100306,3070.492215,-0.522123,81.795197,5.621464,2.093851,-0.002459
13.230324,24.582052,45.057410,3067.484423,-0.583692,81.808019,5.645579,2.102285,-0.001344
13.236144,24.623435,45.007526,3064.478052,-0.643629,81.818495,5.675565,2.112796,-0.000150
13.242912,24.664249,44.954490,3061.469662,-0.701689,81.829667,5.707015,2.124791,0.001346
13.248043,24.706226,44.895341,3058.455809,-0.760423,81.842863,5.741863,2.138367,0.002198
13.253465,24.747590,44.831974,3055.436428,-0.818248,81.855680,5.782389,2.153086,0.002749
13.259849,24.789615,44.765715,3052.408572,-0.875515,81.868508,5.824962,2.168001,0.001251
13.264640,24.832357,44.693054,3049.370923,-0.931192,81.880808,5.872331,2.186758,0.000477
13.269637,24.874552,44.617229,3046.317296,-0.986053,81.895924,5.922454,2.204679,0.000776
13.275805,24.914546,44.537905,3043.248745,-1.040125,81.907669,5.977844,2.225872,0.000880
13.282352,24.955763,44.452384,3040.159279,-1.090805,81.921112,6.037762,2.249137,0.000932
13.288036,24.997416,44.363945,3037.049278,-1.139208,81.932778,6.099469,2.271307,0.000773
13.294542,25.039364,44.272880,3033.914901,-1.187521,81.944661,6.167184,2.297124,0.001522
13.300482,25.081355,44.175668,3030.754026,-1.232735,81.957018,6.237729,2.323524,0.000359
13.306276,25.120193,44.075380,3027.565762,-1.275797,81.970076,6.310935,2.351287,0.000921
13.312855,25.161558,43.973588,3024.344968,-1.318513,81.982050,6.390117,2.379526,0.001152
13.318192,25.201324,43.869292,3021.090918,-1.356811,81.993741,6.471189,2.410173,0.001364
13.325060,25.242631,43.759256,3017.798897,-1.394180,82.006923,6.556426,2.443757,0.000592
13.330167,25.283879,43.648096,3014.465889,-1.430024,82.018032,6.647634,2.475297,0.001357
13.336711,25.324527,43.534135,3011.093328,-1.464954,82.031255,6.738409,2.509756,0.000356
13.342903,25.366393,43.417867,3007.674062,-1.494358,82.042794,6.833712,2.545335,0.000453
13.349365,25.409013,43.298600,3004.209247,-1.521073,82.056376,6.934076,2.580889,-0.000479
13.354492,25.448882,43.177280,3000.696358,-1.546030,82.069523,7.039349,2.617657,0.000002
13.358566,25.489178,43.056380,2997.130808,-1.566634,82.081750,7.144597,2.657373,-0.000020
13.364084,25.529125,42.932448,2993.509348,-1.585445,82.093530,7.253854,2.698301,0.000442
13.370926,25.568771,42.809193,2989.831597,-1.600347,82.105464,7.364839,2.739732,-0.001132
13.375301,25.608502,42.681777,2986.095636,-1.613862,82.117480,7.475985,2.783169,-0.001346
13.382120,25.651223,42.554565,2982.301159,-1.625017,82.129887,7.589342,2.825608,-0.000553
13.387022,25.693227,42.428730,2978.443600,-1.633113,82.142761,7.705865,2.868846,-0.000988
13.392118,25.735944,42.302211,2974.518737,-1.636297,82.154995,7.823646,2.914800,-0.000101
13.398565,25.776725,42.173673,2970.530597,-1.635642,82.167461,7.944025,2.957680,0.000111
13.403672,25.816566,42.046544,2966.473437,-1.632026,82.179729,8.065787,3.002501,0.001656
13.407960,25.856134,41.921604,2962.347045,-1.626059,82.191081,8.188411,3.047292,0.002299
13.413732,25.898897,41.795817,2958.150593,-1.615372,82.203632,8.312489,3.094938,0.003369
13.417468,25.940421,41.670394,2953.879858,-1.602153,82.214831,8.433959,3.141489,0.003436
13.422343,25.981973,41.547692,2949.539392,-1.584856,82.226593,8.556135,3.187707,0.003439
13.429401,26.023734,41.426603,2945.125622,-1.566247,82.238011,8.678356,3.232092,0.005076
13.432888,26.063770,41.307269,2940.637193,-1.542864,82.248667,8.799791,3.277612,0.004236
13.438402,26.102668,41.189507,2936.077966,-1.517501,82.262338,8.917317,3.322917,0.003003
13.443013,26.142658,41.073821,2931.445458,-1.488378,82.275266,9.033952,3.366387,0.002686
13.447838,26.181282,40.961682,2926.739872,-1.455641,82.287740,9.148661,3.409027,0.001306
13.453493,26.222381,40.852811,2921.960060,-1.419143,82.298742,9.261539,3.450429,0.002295
13.458631,26.263618,40.744097,2917.109501,-1.379521,82.310968,9.370431,3.490686,0.001155
13.462916,26.302777,40.640145,2912.191057,-1.336800,82.323807,9.474683,3.530920,0.002613
13.467325,26.341662,40.540355,2907.201664,-1.290415,82.336517,9.574867,3.568114,0.001709
13.472489,26.382351,40.444573,2902.146607,-1.239163,82.349781,9.673439,3.603356,0.002996
13.478280,26.422933,40.351746,2897.026567,-1.188688,82.363318,9.765466,3.635641,0.000710
