date,date1,date2,date3,date4,date5,OT,OT,OT
10.760206,8.514125,55.141260,4185.810648,0.374387,30.844179,6.846546,2.548324,0.002259
10.808197,8.543840,55.181538,4181.905774,0.377701,30.851564,6.791442,2.529751,0.001490
10.857809,8.571247,55.221818,4178.029171,0.380695,30.860101,6.740526,2.510876,0.000551
10.907623,8.600278,55.262652,4174.180171,0.381305,30.865820,6.689707,2.490787,-0.000820
10.955253,8.631451,55.304198,4170.358298,0.381537,30.872618,6.639563,2.472714,0.000147
11.004039,8.658766,55.344883,4166.564432,0.381124,30.880610,6.588004,2.452777,0.000637
11.051982,8.687069,55.385614,4162.799914,0.379414,30.889989,6.538051,2.434503,-0.000281
11.099348,8.716143,55.428477,4159.062615,0.375772,30.896271,6.488732,2.417200,0.001703
11.146579,8.746278,55.469032,4155.353481,0.370360,30.904198,6.441090,2.399773,0.000858
11.195015,8.775518,55.507926,4151.672936,0.364417,30.912873,6.393376,2.381142,-0.000691
11.243498,8.806497,55.547540,4148.023187,0.358597,30.921681,6.345392,2.364430,0.000403
11.292495,8.835485,55.586496,4144.399577,0.351793,30.929580,6.301076,2.348125,0.002287
11.341638,8.864055,55.623606,4140.804270,0.344501,30.937562,6.257067,2.332455,0.002133
11.387854,8.895328,55.663001,4137.234136,0.334018,30.945780,6.216145,2.317589,0.003555
11.436079,8.924383,55.698907,4133.689607,0.323388,30.954325,6.173610,2.302701,0.002825
11.482639,8.952334,55.733354,4130.170096,0.314677,30.963000,6.132283,2.285954,0.002058
11.529290,8.980735,55.767116,4126.674468,0.301973,30.969495,6.091276,2.271758,0.002081
11.577546,9.009676,55.798064,4123.207073,0.288337,30.977774,6.054148,2.258139,0.001577
11.624195,9.039528,55.828639,4119.762630,0.274108,30.988135,6.017671,2.244227,0.001611
11.670798,9.068646,55.858949,4116.341744,0.259121,30.995288,5.983634,2.231098,0.001051
11.717547,9.098258,55.885669,4112.941766,0.244775,31.003787,5.950103,2.218845,0.001302
