0,1,2,3,4,5,6,7,8
0.19412791816194117,0.6762866579286696,-0.025131240546709246,-0.17248059382340933,-0.5296837373872297,0.23617921506341316,0.09885420174903972,0.09885420174903956,0.2782031879242024
0.1973342338492502,0.6801321629060599,-0.03474178907778748,-0.17620768732912998,-0.5232370937146745,0.23699840672357386,0.12763933669216138,0.12763933669216165,0.2782031879242024
0.20053489864532265,0.6839736704770285,-0.044278241432298165,-0.17996293931393104,-0.5148306703656628,0.2378182218172656,0.1561845250081664,0.15618452500816601,0.2782031879242024
0.2037299125501597,0.6878111806415758,-0.05372275964180958,-0.1837464009905665,-0.5044773606275391,0.23863866034448888,0.18441214778594367,0.18441214778594364,0.2782031879242024
0.20692040574200735,0.6916433609308943,-0.06306025004072277,-0.18755807235903638,-0.4922029510749942,0.2394590988717126,0.21224402288601016,0.21224402288601074,0.2782031879242024
0.21010411786437244,0.6954728762825991,-0.07227561896344176,-0.1913978595292922,-0.4780203349953729,0.24028016083246698,0.23960172701751636,0.23960172701751675,0.2782031879242024
0.21328330927374808,0.6992970617590751,-0.0813551448957869,-0.19526560886307248,-0.4619810855380557,0.24110184622675285,0.26640693754254036,0.2664069375425407,0.2782031879242024
0.2164557196136408,0.7031172498291294,-0.0902809898693255,-0.19916105576115062,-0.4441238825650781,0.24192415505457027,0.29258179187157035,0.2925817918715706,0.2782031879242024
0.21962360924054486,0.7069321080239553,-0.09904217667271369,-0.20308389294700352,-0.42447451265113006,0.24274646388238766,0.31804926194312283,0.31804926194312283,0.2782031879242024
0.22278471779796558,0.7107443012811672,-0.10762223948893807,-0.20703371071860183,-0.40311033552028247,0.24356939614373616,0.3427335409228681,0.34273354092286806,0.2782031879242024
0.22594130564239764,0.714549832194343,-0.11601020110665379,-0.21101002255478557,-0.3800700310345704,0.24439295183861615,0.3665604389438912,0.3665604389438909,0.2782031879242024
0.2290911124173464,0.7183526981699048,-0.12419096786026483,-0.21501226511526342,-0.35541806563071954,0.24521650753349616,0.38945778441048823,0.38945778441048806,0.2782031879242024
0.23223639847930608,0.7221502342702381,-0.13215356253842733,-0.219039806776073,-0.32921890574545554,0.24604006322837618,0.41135582712701035,0.4113558271270103,0.2782031879242024
0.23537490347178283,0.7259424404953427,-0.13988700792979739,-0.22309191348774518,-0.3015628043901941,0.24686424235678725,0.4321876393283298,0.4321876393283297,0.2782031879242024
0.2385077575730238,0.729730649314026,-0.14737895467161474,-0.22716780852351448,-0.2725142280016608,0.2476884214851988,0.45188951051903586,0.4518895105190358,0.2782031879242024
0.24163496078302857,0.733514860726288,-0.15462116985537122,-0.23126662980202756,-0.24216342959127127,0.2485132240471414,0.4704013319520266,0.47040133195202594,0.2782031879242024
0.24475538292355,0.7372937422633213,-0.1616026762697239,-0.23538743842279947,-0.21058776888309627,0.249338026609084,0.487666966538837,0.4876669665388365,0.2782031879242024
0.2478712843510828,0.7410672939251263,-0.16831524100616566,-0.2395292442725916,-0.1778903921758966,0.2501634526045577,0.5036346000604319,0.5036346000604317,0.2782031879242024
0.25098040470913224,0.7448368481805094,-0.17475200330760565,-0.24369098895449473,-0.14417444576843333,0.25098887860003183,0.5182570696197646,0.5182570696197643,0.2782031879242024
