0,1,2,3,4,5,6,7,8
18.66022,21.22583,41.53474,2886.39432,-0.73439,44.16871,8.854567085724677,3.298559217114027,0.0
18.68794,21.25426,41.48014,2881.61907,-0.71186,44.18193,8.893331510529682,3.3129999853072936,0.0
18.71561,21.28266,41.42736,2876.81696,-0.68832,44.19516,8.92975445244199,3.326568489514907,0.0
18.74322,21.31102,41.37648,2871.98909,-0.66383,44.20839,8.963725458909988,3.3392235832552104,0.0
18.77079,21.33934,41.32756,2867.13662,-0.63847,44.22163,8.995142582845594,3.350927288555505,0.0
18.7983,21.36763,41.28065,2862.26079,-0.61232,44.23487,9.02391302887123,3.361645036696048,0.0
18.82576,21.39588,41.23581,2857.36292,-0.58544,44.24811,9.04995374725968,3.371345889468284,0.0
18.85316,21.42409,41.19308,2852.44437,-0.55793,44.26135,9.073191968475289,3.380002738305496,0.0
18.88051,21.45227,41.1525,2847.50659,-0.52986,44.27459,9.09356567190977,3.387592478899241,0.0
18.90781,21.4804,41.11409,2842.55105,-0.50133,44.28784,9.111023983134286,3.394096159186187,0.0
18.93506,21.50851,41.07789,2837.57929,-0.47241,44.30109,9.12552749487404,3.3994990989196068,0.0
18.96225,21.53657,41.04391,2832.59288,-0.4432,44.31434,9.137048507841,3.4037909793858936,0.0
18.98939,21.56459,41.01216,2827.59343,-0.41378,44.32759,9.145571188623098,3.406965902222453,0.0
19.01647,21.59258,40.98265,2822.58258,-0.38425,44.34085,9.151091642889975,3.4090224166887597,0.0
19.0435,21.62053,40.95537,2817.56198,-0.3547,44.3541,9.1536179032563,3.409963515145125,0.0
19.07048,21.64844,40.93032,2812.53331,-0.32521,44.36736,9.153169832343291,3.4097965969405752,0.0
19.0974,21.67631,40.90747,2807.49824,-0.29588,44.38061,9.1497789425791,3.408533401283733,0.0
19.12427,21.70415,40.88681,2802.45847,-0.26681,44.39387,9.143488135434684,3.406189910101341,0.0
19.15108,21.73194,40.86831,2797.41568,-0.23806,44.40713,9.134351363716704,3.402786222233461,0.0
19.17784,21.7597,40.85193,2792.37152,-0.20974000000000004,44.42039,9.122433221541131,3.398346400687867,0.0
19.20455,21.78741,40.83763,2787.32767,-0.18193000000000004,44.43365,9.107808467394312,3.392898294967736,0.0
19.2312,21.81509,40.82536,2782.28573,-0.15471999999999997,44.44691,9.090561486423676,3.3864733407607943,0.0
19.25779,21.84273,40.81507,2777.24732,-0.12817999999999996,44.46017,9.070785698720789,3.379106339509177,0.0
19.28434,21.87033,40.8067,2772.214,-0.10238999999999998,44.47343,9.048582920810292,3.370835220547273,0.0
