date,date1,date2,date3,date4,date5,OT,OT,OT
14.13054,18.0635,45.95831,3849.17016,0.41392,60.64241,7.831143432554112,2.9173069784110446,22.999999607662296
14.15576,18.10983,46.00033,3844.70643,0.42017,60.72483,7.766960053730578,2.893396981032945,22.999999607662296
14.1809,18.15614,46.04285,3840.27713,0.42499,60.80679,7.702869634420271,2.8695216135194337,22.999999607662296
14.20594,18.20245,46.08573,3835.88255,0.42837,60.88829,7.639035908915012,2.845741871202324,22.999999607662296
14.23088,18.24874,46.12884,3831.52286,0.43032,60.96934,7.57561607651669,2.82211631495773,22.999999607662296
14.25574,18.29502,46.17202,3827.19814,0.43085,61.04992,7.5127605930886645,2.7987009935534877,22.999999607662296
14.2805,18.34129,46.21513,3822.9084,0.42998,61.13005,7.450613024808846,2.7755493891683205,22.999999607662296
14.30518,18.38755,46.25803,3818.65355,0.4277,61.20974,7.389309959874552,2.7527123844995818,22.999999607662296
14.32976,18.4338,46.3006,3814.43345,0.42405,61.28899,7.3289809736753995,2.7302382497892372,22.999999607662296
14.35426,18.48003,46.34268,3810.24786,0.41904,61.3678,7.269748642782821,2.708172648035329,22.999999607662296
14.37866,18.52626,46.38415,3806.09648,0.41268,61.44619,7.211728603006147,2.6865586566193946,22.999999607662296
14.40298,18.57247,46.42488,3801.97892,0.40502,61.52416,7.155029646756641,2.66543680357713,22.999999607662296
14.42722,18.61867,46.46474,3797.89477,0.39607,61.60173,7.0997538550023265,2.6448451167550355,22.999999607662296
14.45136,18.66487,46.5036,3793.84351,0.38586,61.6789,7.045996759204152,2.6248191841358977,22.999999607662296
14.47542,18.71105,46.54135,3789.82459,0.37443,61.7557,6.993847528761563,2.6053922236672005,22.999999607662296
14.4994,18.75722,46.57786,3785.83739,0.3618,61.83213,6.9433891796906755,2.586595160999228,22.999999607662296
14.52329,18.80338,46.61303,3781.88124,0.34801,61.9082,6.894698800462329,2.568456713615688,22.999999607662296
14.5471,18.84952,46.64674,3777.95543,0.3331,61.98394,6.8478477911509446,2.551003479922952,22.999999607662296
14.57082,18.89566,46.67888,3774.05918,0.31711,62.05936,6.802902112316264,2.5342600319650503,22.999999607662296
14.59446,18.94179,46.70937,3770.19169,0.30006,62.13447,6.759922540300396,2.5182490105285393,22.999999607662296
14.61801,18.98791,46.73809,3766.3521,0.28202,62.20929,6.718964925843631,2.5029912214837005,22.999999607662296
14.64149,19.03401,46.76495,3762.53952,0.26301,62.28383,6.680080453229262,2.488505732322798,22.999999607662296
14.66488,19.08011,46.78987,3758.75301,0.24308,62.35812,6.643315897409182,2.4748099679461366,22.999999607662296
14.68819,19.1262,46.81276,3754.9916,0.22227,62.43218,6.608713876804172,2.461919804836815,22.999999607662296
14.71143,19.17227,46.83355,3751.25429,0.20064,62.50602,6.57631309971556,2.4498496628555535,22.999999607662296
14.73458,19.21834,46.85215,3747.54004,0.17822,62.57965,6.5461486025217015,2.4386125939751535,22.999999607662296
14.75765,19.26439,46.86849,3743.84779,0.15506,62.65311,6.518251978017808,2.428220367343087,22.999999607662296
14.78064,19.31044,46.88252,3740.17645,0.13121,62.72641,6.492651592507321,2.4186835501537485,22.999999607662296
14.80355,19.35648,46.89417,3736.52488,0.10671,62.79957,6.469372790374912,2.4100115838572793,22.999999607662296
14.82638,19.4025,46.90338,3732.89196,0.08163,62.87261,6.448438085089942,2.4022128553133806,22.999999607662296
14.84914,19.44852,46.91011,3729.2765,0.05599,62.94555,6.4298673357154135,2.3952947625455456,22.999999607662296
14.87181,19.49453,46.9143,3725.67731,0.02987,63.01841,6.413677908143429,2.3892637748055052,22.999999607662296
14.89441,19.54052,46.91592,3722.09317,0.0033,63.09121,6.399884820420556,2.384125486710755,22.999999607662296
14.91693,19.58651,46.91493,3718.52285,-0.02367,63.16398,6.388500871605273,2.379884666247342,22.999999607662296
14.93937,19.63249,46.9113,3714.96509,-0.05097,63.23674,6.379536753737265,2.3765452964813734,22.999999607662296
14.96173,19.67845,46.90501,3711.41861,-0.07857,63.3095,6.373001146568762,2.3741106108489314,22.999999607662296
14.98401,19.72441,46.89603,3707.88214,-0.10641,63.38229,6.368900794789592,2.3725831219244427,22.999999607662296
15.00622,19.77036,46.88435,3704.35435,-0.13443,63.45513,6.3672405675692625,2.371964643601662,22.999999607662296
15.02835,19.8163,46.86995,3700.83392,-0.1626,63.52804,6.368023500295482,2.3722563066423787,22.999999607662296
15.0504,19.86223,46.85284,3697.31952,-0.19084,63.60105,6.371250818437249,2.373458567566038,22.999999607662296
15.07238,19.90815,46.83301,3693.80979,-0.21912,63.67418,6.376921943567342,2.37557121089328,22.999999607662296
15.09428,19.95406,46.81046,3690.30337,-0.24737,63.74745,6.385034481583105,2.3785933447578738,22.999999607662296
15.1161,19.99996,46.78521,3686.79889,-0.27555,63.82088,6.395584193265536,2.3825233899391995,22.999999607662296
15.13784,20.04585,46.75728,3683.29497,-0.3036,63.89449,6.4085649473512225,2.3873590623803134,22.999999607662296
15.15951,20.09173,46.72667,3679.79019,-0.33148,63.96831,6.423968656380455,2.3930973492896794,22.999999607662296
15.18109,20.1376,46.69342,3676.28317,-0.35913,64.04236,6.441785195614902,2.399734478935871,22.999999607662296
15.2026,20.18345,46.65755,3672.7725,-0.38649,64.11665,6.462002305445585,2.407265884291975,22.999999607662296
15.22403,20.2293,46.61911,3669.25675,-0.41352,64.19123,6.4846054777282855,2.4156861606925357,22.999999607662296
15.24539,20.27514,46.57812,3665.7345,-0.44016,64.26609,6.509577826638217,2.4249890177235307,22.999999607662296
15.26666,20.32097,46.53464,3662.20435,-0.46636,64.34128,6.536899944684657,2.435167225584021,22.999999607662296
15.28786,20.36679,46.48871,3658.66485,-0.49208,64.41681,6.566549744661514,2.44621255620859,22.999999607662296
15.30898,20.4126,46.4404,3655.1146,-0.51725,64.49269,6.598502288409988,2.45811571947692,22.999999607662296
15.33002,20.45839,46.38974,3651.55215,-0.54184,64.56896,6.632729603430136,2.4708662948967834,22.999999607662296
15.35098,20.50418,46.33682,3647.97611,-0.56578,64.64564,6.66920048849192,2.484452659189037,22.999999607662296
15.37188,20.54994,46.2823,3644.38357,-0.57652,64.66113,6.707310929224267,2.4986498011078813,0
15.39275,20.59567,46.22684,3640.77207,-0.58646,64.67664,6.746440982181296,2.513226775408033,0
15.41359,20.64137,46.17053,3637.14085,-0.59559,64.69216,6.78652697335377,2.5281598618456846,0
15.43439,20.68703,46.11344,3633.48919,-0.60388,64.70769,6.827502672403554,2.5434243878772573,0
15.45517,20.73265,46.05567,3629.8164,-0.61131,64.72323,6.86929855739246,2.558994454751544,0
15.47591,20.77824,45.99729,3626.12182,-0.61786,64.73879,6.911841832929756,2.5748429442701357,0
15.49661,20.82379,45.93839,3622.40482,-0.62352,64.75435,6.955056466041352,2.590941532149634,0
15.51729,20.86931,45.87906,3618.66482,-0.62826,64.76993,6.998863241223978,2.607260708530787,0
15.53793,20.91479,45.81939,3614.90129,-0.63208,64.78552,7.043179836063428,2.6237698061482697,0
15.55854,20.96023,45.75946,3611.11372,-0.63496,64.80111,7.087920918689552,2.640437036635234,0
15.57911,21.00564,45.69936,3607.30167,-0.63689,64.81672,7.1329982682150535,2.657229535389931,0
15.59965,21.05101,45.63919,3603.46472,-0.63786,64.83234,7.178320919169868,2.6741134153813166,0
15.62016,21.09634,45.57905,3599.60253,-0.63786,64.84797,7.223795330774604,2.691053830207861,0
15.64063,21.14163,45.51901,3595.71479,-0.6369,64.8636,7.269325581661554,2.7080150466362496,0
15.66107,21.18689,45.45917,3591.80125,-0.63497,64.87925,7.314813590480094,2.7249605267826995,0
15.68148,21.2321,45.39962,3587.86172,-0.63207,64.89491,7.360159362527742,2.741853019989518,0
15.70185,21.27728,45.34046,3583.89606,-0.6282,64.91057,7.405261262308833,2.7586546643603773,0
15.72219,21.32242,45.28177,3579.90419,-0.62337,64.92625,7.4500163116276426,2.7753270978078532,0
15.74249,21.36752,45.22365,3575.88609,-0.61759,64.94193,7.49432051249873,2.791831578346016,0
15.76276,21.41257,45.16617,3571.8418,-0.61087,64.95762,7.5380691938608,2.8081291132504713,0
15.78299,21.45759,45.10943,3567.77142,-0.60323,64.97332,7.581157380732687,2.8241805965786777,0
15.80319,21.50257,45.05351,3563.67513,-0.59466,64.98902,7.623480184125282,2.8399469544223965,0
15.82335,21.5475,44.9985,3559.55315,-0.58521,65.00474,7.664933209680809,2.8553892971365746,0
15.84348,21.5924,44.94447,3555.40576,-0.57488,65.02046,7.705412982691851,2.870469077670118,0
15.86358,21.63725,44.89151,3551.23332,-0.5637,65.03618,7.744817386824021,2.885148255001622,0
15.88363,21.68206,44.83968,3547.03625,-0.5517,65.05192,7.783046113561375,2.8993894615696236,0
15.90366,21.72683,44.78907,3542.81503,-0.53889,65.06766,7.8200011191645205,2.9131561735015126,0
15.92364,21.77155,44.73974,3538.5702,-0.52533,65.08341,7.855587085596858,2.9264128823206867,0
15.9436,21.81624,44.69176,3534.30236,-0.51103,65.09916,7.889711881769469,2.9391252667724097,0
15.96351,21.86087,44.64519,3530.01216,-0.49603,65.11492,7.922287021208615,2.9512603633169943,0
15.98339,21.90547,44.6001,3525.70033,-0.48037,65.13068,7.953228112164269,2.9627867338070746,0
16.00324,21.95002,44.55653,3521.36764,-0.46409,65.14645,7.982455296105381,2.973674628838631,0
16.02304,21.99452,44.51455,3517.01491,-0.44723,65.16223,8.009893671,2.9838961452573933,0
16.04281,22.03898,44.47419,3512.64302,-0.42984,65.17801,8.035473692040002,2.9934253763222314,0
16.06255,22.0834,44.43551,3508.2529,-0.41196,65.19379,8.059131555820649,3.0022385530563813,0
16.08225,22.12777,44.39853,3503.84553,-0.39363,65.20958,8.080809547638337,3.010314175390763,0
16.10191,22.1721,44.3633,3499.42191,-0.3749,65.22538,8.100456364922403,3.0176331317679517,0
16.12154,22.21638,44.32985,3494.98309,-0.35583,65.24117,8.118027403575637,3.0241788059881327,0
16.14113,22.26061,44.29819,3490.53018,-0.33647,65.25698,8.133485007598953,3.0299371702008577,0
16.16068,22.3048,44.26836,3486.06428,-0.31686,65.27278,8.146798678933218,3.0348968630766464,0
16.1802,22.34894,44.24036,3481.58656,-0.29706,65.2886,8.15794524535406,3.0390492523522243,0
16.19968,22.39303,44.21421,3477.09817,-0.27712,65.30441,8.16690898470688,3.042388481111326,0
16.21912,22.43708,44.18991,3472.60032,-0.2571,65.32023,8.173681704251443,3.0449114973426523,0
16.23853,22.48108,44.16746,3468.09422,-0.23705,65.33605,8.178262774353598,3.046618066490913,0
16.2579,22.52504,44.14686,3463.58109,-0.21702,65.35187,8.180659116315438,3.047510766923251,0
16.27723,22.56894,44.1281,3459.06216,-0.19707,65.3677,8.180885144606886,3.047594968408977,0
16.29653,22.6128,44.11117,3454.53866,-0.17725,65.38354,8.17896266428607,3.046878793905972,0
16.31579,22.65661,44.09604,3450.01182,-0.15762,65.39937,8.17492072486919,3.045373065123357,0
16.33501,22.70038,44.08269,3445.48288,-0.13822,65.41521,8.168795432389793,3.0430912325086372,0
16.3542,22.74409,44.07109,3440.95305,-0.11911,65.43105,8.160629721812374,3.040049290465772,0
16.37334,22.78776,44.06121,3436.42355,-0.10035,65.44689,8.150473092360187,3.0362656787578275,0
16.39246,22.83138,44.05302,3431.89555,-0.08197,65.46274,8.13838130866584,3.031761171177708,0
16.41153,22.87496,44.04647,3427.37022,-0.06404,65.47859,8.124416070968604,3.026558752687969,0
16.43057,22.91848,44.04151,3422.84873,-0.04658,65.49444,8.108644657801637,3.0206834863124183,0
16.44957,22.96196,44.0381,3418.33217,-0.02966,65.5103,8.091139544856194,3.0141623711529992,0
16.46854,23.00539,44.03619,3413.82164,-0.01332,65.52616,8.071978003784821,3.0070241929334243,0
16.48747,23.04878,44.0357,3409.3182,0.00241,65.54202,8.051241684847543,2.999299368523901,0
16.50636,23.09211,44.0366,3404.82286,0.01749,65.55788,8.029016187292234,2.9910197858965115,0
16.52522,23.1354,44.0388,3400.3366,0.03187,65.57375,8.005390621333111,2.9822186409506863,0
16.54404,23.17864,44.04225,3395.86035,0.04552,65.58962,7.980457165546424,2.9729302726314404,0
16.56282,23.22184,44.04687,3391.39502,0.05841,65.60549,7.9543106233305965,2.9631899976991143,0
16.58157,23.26498,44.0526,3386.94144,0.0705,65.62137,7.927047981951843,2.9530339464622632,0
16.60028,23.30808,44.05935,3382.50043,0.08178,65.63725,7.898767977454927,2.942498900695461,0
16.61895,23.35113,44.06705,3378.07273,0.0922,65.65313,7.869570668521858,2.9316221348904596,0
16.63759,23.39414,44.07563,3373.65904,0.10175,65.66901,7.839557022055518,2.920441261875182,0
16.6562,23.4371,44.085,3369.26001,0.11041,65.6849,7.808828513021208,2.9089940837441683,0
16.67477,23.48001,44.09508,3364.87626,0.11816,65.70079,7.777486740750095,2.89731844892152,0
16.6933,23.52288,44.10579,3360.50832,0.12498,65.71669,7.745633063634468,2.885452116075262,0
16.71179,23.5657,44.11704,3356.15669,0.13085,65.73259,7.713368253789053,2.8734326254696057,0
16.73026,23.60847,44.12876,3351.82181,0.13578,65.74849,7.680792172992011,2.861297178244436,0
16.74868,23.6512,44.14084,3347.50407,0.13974,65.76439,7.648003470895239,2.8490825239907145,0
16.76707,23.69388,44.15322,3343.20381,0.14273,65.7803,7.615099306172777,2.836824856870918,0
16.78543,23.73652,44.1658,3338.92131,0.14476,65.79621,7.582175091054709,2.8245597204512016,0
16.80375,23.77911,44.1785,3334.6568,0.14581,65.81213,7.549324259367866,2.8123219212904504,0
16.82204,23.82166,44.19123,3330.41046,0.14589,65.82805,7.516638058004237,2.8001454512567805,0
16.84029,23.86416,44.20391,3326.18242,0.145,65.84397,7.484205361492558,2.7880634184505766,0
16.85851,23.90662,44.21646,3321.97276,0.14316,65.8599,7.4521125091354365,2.776107986533783,0
16.87669,23.94903,44.22878,3317.78151,0.14036,65.87583,7.420443164027173,2.764310322210335,0
16.89484,23.9914,44.24081,3313.60864,0.13661,65.89177,7.389278193059445,2.7527005505251196,0
16.91296,24.03373,44.25246,3309.4541,0.13194,65.90771,7.358695566936942,2.741307717617165,0
16.93104,24.07601,44.26365,3305.31778,0.12635,65.92365,7.328770279078776,2.730159760508286,0
16.94909,24.11825,44.2743,3301.1995,0.11986,65.9396,7.299574282190373,2.7192834834744457,0
16.9671,24.16044,44.28434,3297.09908,0.11249,65.95555,7.27117644125279,2.7087045405330312,0
16.98508,24.20259,44.29369,3293.01626,0.10426,65.97151,7.2436425015763,2.6984474235419853,0
17.00303,24.2447,44.30229,3288.95077,0.09519,65.98747,7.217035070570089,2.6885354554085277,0
17.02094,24.28677,44.31006,3284.90228,0.0853,66.00344,7.191413611848205,2.6789907878934742,0
17.03882,24.32879,44.31694,3280.87042,0.07462,66.01941,7.166834450292406,2.6698344034972763,0
17.05667,24.37077,44.32286,3276.8548,0.06318,66.03539,7.143350786700191,2.6610861209167993,0
17.07448,24.41271,44.32776,3272.85497,0.05101,66.05137,7.121012720691078,2.6527646035785146,0
17.09226,24.45461,44.33158,3268.87048,0.03813,66.06735,7.099867280546088,2.6448873707544918,0
17.11001,24.49647,44.33427,3264.90081,0.02457,66.08334,7.0799584587269955,2.6374708107942513,0
17.12773,24.53828,44.33577,3260.94543,0.01037,66.09934,7.061327251873383,2.6305301960247247,0
17.14541,24.58005,44.33602,3257.00377,-0.00444,66.11534,7.0440117041080255,2.624079698882648,0
17.16306,24.62178,44.33499,3253.07524,-0.01983,66.13135,7.028046952580222,2.6181324088806477,0
17.18068,24.66347,44.33263,3249.15922,-0.03575,66.14736,7.01346527421857,2.6127003500238835,0
17.19826,24.70512,44.3289,3245.25506,-0.05218,66.16338,7.000296132746929,2.607794498324731,0
17.21582,24.74673,44.32375,3241.36208,-0.06908,66.1794,6.988566225095009,2.603424799091946,0
17.23334,24.7883,44.31716,3237.47958,-0.08641,66.19542,6.978299526398073,2.5996001836942373,0
17.25083,24.82982,44.3091,3233.60685,-0.10413,66.21146,6.9695173328692,2.596328585531313,0
17.26829,24.87131,44.29952,3229.74315,-0.1222,66.22749,6.962238301895427,2.5936169549707517,0
17.28571,24.91275,44.28842,3225.88772,-0.14058,66.24354,6.956478488801736,2.591471273043548,0
17.30311,24.95416,44.27577,3222.03977,-0.15924,66.25958,6.9522513797791445,2.5898965637107003,0
17.32047,24.99552,44.26155,3218.19851,-0.17812,66.27564,6.949567920573755,2.588896904550632,0
17.3378,25.03685,44.24576,3214.36314,-0.1972,66.2917,6.948436540604858,2.588475435743819,0
17.3551,25.07813,44.22836,3210.53281,-0.21642,66.30776,6.948863172249164,2.5886343672566774,0
17.37236,25.11938,44.20937,3206.7067,-0.23575,66.32383,6.950851265093016,2.5893749841508833,0
17.3896,25.16058,44.18878,3202.88396,-0.25515,66.3399,6.954401795081003,2.590697649991475,0
17.4068,25.20174,44.16658,3199.06371,-0.27457,66.35598,6.959513268485609,2.5926018083256497,0
17.42397,25.24287,44.14279,3195.2451,-0.29397,66.37206,6.966181720761382,2.5950859822559145,0
17.44111,25.28395,44.11741,3191.42724,-0.31331,66.38815,6.974400710396295,2.598147772149552,0
17.45822,25.32499,44.09044,3187.60925,-0.33255,66.40424,6.984161307939578,2.6017838515512026,0
17.4753,25.366,44.06191,3183.79024,-0.35164,66.42034,6.995452080461675,2.6059899613937882,0
17.49235,25.40696,44.03183,3179.96932,-0.37055,66.43644,7.008259071792008,2.6107609026365592,0
17.50936,25.44788,44.00022,3176.14559,-0.38923,66.45255,7.022565778920464,2.6160905274740296,0
17.52635,25.48877,43.96711,3172.31815,-0.40765,66.46866,7.038353125050574,2.621971729297572,0
17.5433,25.52961,43.93252,3168.48611,-0.42575,66.48478,7.055599429842466,2.6283964316101405,0
17.56022,25.57041,43.89648,3164.64859,-0.44351,66.5009,7.074280377455368,2.6353555761212606,0
17.57711,25.61117,43.85904,3160.80468,-0.46088,66.51703,7.094368983084259,2.642839110281047,0
17.59397,25.65189,43.82022,3156.95352,-0.47783,66.53315,7.115835558731233,2.650835974529144,0
17.61079,25.69257,43.78007,3153.09423,-0.49431,66.54929,7.13864767902492,2.6593340895615505,0
17.62759,25.73321,43.73863,3149.22594,-0.51029,66.56542,7.162770147968975,2.6683203439435683,0
17.64435,25.77381,43.69594,3145.3478,-0.52574,66.58156,7.188164967552215,2.677780582416242,0
17.66109,25.81436,43.65206,3141.45897,-0.54061,66.59771,7.214791309212912,2.6876995952660647,0
17.67779,25.85488,43.60704,3137.55862,-0.55488,66.61385,7.242605489186468,2.6980611091413342,0
17.69446,25.89535,43.56093,3133.64596,-0.56851,66.63,7.271560948834561,2.7088477797242443,0
17.71109,25.93578,43.51378,3129.72017,-0.58146,66.64616,7.301608241060439,2.7200411866702234,0
17.7277,25.97617,43.46566,3125.78051,-0.59372,66.66231,7.332695023977298,2.731621831249239,0
17.74427,26.01652,43.41663,3121.82621,-0.60524,66.67847,7.364766062979914,2.743569137117536,0
17.76082,26.05683,43.36675,3117.85656,-0.616,66.69464,7.397763242415643,2.7558614546653875,0
17.77733,26.09709,43.31609,3113.87086,-0.62598,66.7108,7.431625588017625,2.7684760693740613,0
17.79381,26.13731,43.26472,3109.86844,-0.63515,66.72697,7.4662893012892715,2.7813892146249373,0
17.81025,26.17749,43.21269,3105.84867,-0.64349,66.74313,7.501687806943036,2.7945760893717035,0
17.82667,26.21762,43.1601,3101.81093,-0.65098,66.7593,7.5377518145158025,2.8080108810937063,0
17.84305,26.25771,43.107,3097.75467,-0.65759,66.77547,7.574409395181864,2.8216667944108114,0
17.8594,26.29776,43.05346,3093.67934,-0.66332,66.79165,7.61158607472915,2.8355160857194845,0
17.87572,26.33776,42.99958,3089.58445,-0.66814,66.80782,7.649204943581281,2.849530104178914,0
17.892,26.37772,42.94541,3085.46955,-0.67204,66.824,7.687186784594514,2.8636793393187263,0
17.90826,26.41763,42.89103,3081.33421,-0.67501,66.84017,7.725450219301212,2.87793347551853,0
17.92448,26.4575,42.83653,3077.17807,-0.67705,66.85635,7.763911873057387,2.8922614535297204,0
17.94067,26.49733,42.78197,3073.0008,-0.67814,66.87252,7.802486559443416,2.9066315391696005,0
17.95683,26.5371,42.72744,3068.80213,-0.67828,66.8887,7.841087484046179,2.9210113992355815,0
17.97295,26.57684,42.67301,3064.58181,-0.67748,66.90488,7.879626467599624,2.9353681846309256,0
17.98904,26.61652,42.61876,3060.33968,-0.67573,66.92105,7.918014188201808,2.949668620596956,0
18.0051,26.65616,42.56476,3056.07561,-0.67303,66.93723,7.956160442158386,2.9638791038841292,0
18.02112,26.69576,42.5111,3051.7895,-0.66939,66.9534,7.993974422733941,2.9779658065942325,0
18.03711,26.7353,42.45783,3047.48134,-0.66483,66.96957,8.031365015882788,2.9918947863478924,0
18.05307,26.7748,42.40504,3043.15115,-0.65934,66.98575,8.068241111747913,3.005632102326129,0
18.069,26.81425,42.3528,3038.79902,-0.65295,67.00192,8.104511930565218,3.0191439366782546,0
18.08489,26.85366,42.30117,3034.42508,-0.64567,67.01809,8.140087361234798,3.032396720648589,0
18.10075,26.89301,42.25023,3030.02952,-0.63752,67.03425,8.174878310741418,3.0453572647447795,0
18.11658,26.93232,42.20005,3025.61258,-0.62852,67.05042,8.20879706225606,3.057992892140048,0
18.13237,26.97158,42.15069,3021.17457,-0.6187,67.06658,8.241757639637669,3.070271574459682,0
18.14813,27.01079,42.1022,3016.71584,-0.60808,67.08274,8.273676175826845,3.0821620690173814,0
18.16385,27.04994,42.05466,3012.23679,-0.59668,67.0989,8.304471282448732,3.0936340565020544,0
18.17954,27.08905,42.00811,3007.73788,-0.58455,67.11505,8.334064417861844,3.104658278085694,0
18.1952,27.12811,41.96262,3003.21963,-0.57171,67.1312,8.362380250726437,3.1152066708621566,0
18.21082,27.16712,41.91823,2998.68258,-0.55821,67.14735,8.389347016123976,3.1252525005110408,0
18.22641,27.20608,41.87499,2994.12735,-0.54407,67.16349,8.41489686124047,3.134770490073819,0
18.24197,27.24499,41.83295,2989.5546,-0.52934,67.17963,8.438966177605115,3.143736943721477,0
18.25749,27.28384,41.79215,2984.96501,-0.51406,67.19576,8.461495916922068,3.1521298644101607,0
18.27298,27.32265,41.75262,2980.35934,-0.49828,67.2119,8.482431887656777,3.1599290643673825,0
18.28843,27.3614,41.7144,2975.73837,-0.48204,67.22802,8.501725029609833,3.167116267378013,0
18.30385,27.4001,41.67752,2971.10291,-0.46538,67.24414,8.519331663913238,3.1736752019144605,0
18.31923,27.43875,41.64201,2966.45382,-0.44835,67.26026,8.535213716098742,3.179591684235503,0
18.33458,27.47735,41.60789,2961.79198,-0.43101,67.27638,8.549338910076095,3.1848536906482887,0
18.3499,27.51589,41.57518,2957.11831,-0.4134,67.29248,8.561680931196117,3.1894514182536158,0
18.36518,27.55438,41.54389,2952.43376,-0.39558,67.30859,8.572219556823182,3.1933773335876268,0
18.38043,27.59282,41.51403,2947.73928,-0.37759,67.32468,8.580940753173845,3.196626208696735,0
18.39564,27.63121,41.48561,2943.03585,-0.35949,67.34078,8.58783673755849,3.1991951443242845,0
18.41082,27.66954,41.45864,2938.32449,-0.34134,67.35686,8.592906005459316,3.2010835799978077,0
18.42596,27.70782,41.4331,2933.60619,-0.32318,67.37294,8.59615332228984,3.2022932909592265,0
18.44107,27.74605,41.40899,2928.88198,-0.30507,67.38902,8.597589680003326,3.202828372000346,0
18.45615,27.78422,41.38631,2924.15289,-0.28706,67.40509,8.59723221912539,3.2026952084179525,0
18.47119,27.82234,41.36503,2919.41994,-0.26921,67.42115,8.595104117074026,3.201902434410085,0
18.4862,27.8604,41.34515,2914.68417,-0.25156,67.43721,8.591234444025064,3.2004608793821205,0
18.50117,27.89841,41.32663,2909.94659,-0.23417,67.45326,8.58565798784371,3.198383502729174,0
18.5161,27.93637,41.30946,2905.20822,-0.21709,67.46931,8.578415049921633,3.1956853177800335,0
18.53101,27.97427,41.2936,2900.47006,-0.20036,67.48535,8.569551213997046,3.1923833056765663,0
18.54588,28.01212,41.27902,2895.7331,-0.18404,67.50138,8.559117090268138,3.1884963200492296,0
18.56071,28.04991,41.26569,2890.99831,-0.16817,67.51741,8.547168037296005,3.1840449834186044,0
18.57551,28.08765,41.25355,2886.26664,-0.1528,67.53343,8.53376386433668,3.179051576306239,0
18.59028,28.12534,41.24258,2881.53902,-0.13797,67.54945,8.518968516879239,3.1735399200893215,0
18.60501,28.16297,41.23272,2876.81635,-0.12372,67.56546,8.50284974819798,3.167535254645224,0
18.61971,28.20055,41.22393,2872.09951,-0.1101,67.58146,8.485478779803234,3.161064111860495,0
18.63437,28.23807,41.21615,2867.38933,-0.09713,67.59746,8.466929953639092,3.1541541860653632,0
18.649,28.27554,41.20932,2862.68662,-0.08486,67.61345,8.447280378865399,3.146834202450734,0
18.6636,28.31296,41.20341,2857.99216,-0.07332,67.62943,8.426609575962216,3.139133784487741,0
18.67816,28.35032,41.19833,2853.30668,-0.06255,67.64541,8.404999120808224,3.131083321337583,0
18.69269,28.38763,41.19404,2848.63089,-0.05256,67.66139,8.382532291257013,3.122713836191894,0
18.70718,28.42489,41.19047,2843.96544,-0.04339,67.67735,8.359293718561679,3.1140568564192357,0
18.72164,28.46209,41.18756,2839.31095,-0.03507,67.69331,8.33536904583922,3.1051442863340952,0
18.73607,28.49923,41.18524,2834.668,-0.0276,67.70927,8.31084459556283,3.0960082833290175,0
18.75047,28.53633,41.18344,2830.03712,-0.02102,67.72522,8.28580704788823,3.0866811380427013,0
18.76483,28.57337,41.1821,2825.41879,-0.01534,67.74116,8.260343131367534,3.0771951591427755,0
18.77915,28.61036,41.18115,2820.81347,-0.01057,67.7571,8.234539327420563,3.067582563233586,0
18.79345,28.6473,41.18051,2816.22154,-0.00672,67.77303,8.208481589693124,3.057875370309771,0
18.80771,28.68418,41.18013,2811.64337,-0.00381,67.78896,8.182255079226293,3.0481053050998557,0
18.82194,28.72101,41.17993,2807.07926,-0.00184,67.80488,8.15594391613639,3.0383037045605015,0
18.83614,28.75779,41.17984,2802.52948,-0.00081,67.82079,8.129630948288996,3.0285014317014958,0
18.8503,28.79451,41.17979,2797.99424,-0.00072,67.8367,8.103397537273084,3.0187287958554823,0
18.86443,28.83119,41.17971,2793.47372,-0.00158,67.85261,8.077323361784444,3.0090154794331174,0
18.87853,28.86781,41.17953,2788.96804,-0.00337,67.86851,8.051486238344852,2.999390471136238,0
18.8926,28.90438,41.1792,2784.47728,-0.0061,67.8844,8.02596195912847,2.9898820055439304,0
18.90663,28.94089,41.17862,2780.0015,-0.00975,67.90029,8.000824146543383,2.98051750894033,0
18.92063,28.97736,41.17775,2775.54068,-0.01432,67.91617,7.976144124035087,2.9713235511855154,0
18.93461,29.01378,41.17652,2771.09478,-0.01979,67.93205,7.951990802527111,2.9623258034116575,0
18.94854,29.05014,41.17486,2766.66372,-0.02615,67.94793,7.928430581769873,2.9535490012728705,0
18.96245,29.08645,41.17271,2762.24737,-0.03337,67.9638,7.905527265798315,2.945016913450953,0
18.97632,29.12272,41.17001,2757.84556,-0.04144,67.97966,7.88334199166598,2.9367523151069643,0
18.99017,29.15893,41.16671,2753.45808,-0.05034,67.99552,7.861933170505601,2.928776965924737,0
19.00398,29.19509,41.16274,2749.0847,-0.06005,68.01138,7.841356439994301,2.921111592402913,0
19.01776,29.2312,41.15805,2744.72513,-0.07054,68.02723,7.82166462723804,2.91377587402843,0
19.03151,29.26726,41.15258,2740.37907,-0.08178,68.04308,7.802907721094422,2.90678843296603,0
19.04523,29.30327,41.1463,2736.04616,-0.09374,68.05892,7.785132852940528,2.9001668268937757,0
19.05892,29.33923,41.13914,2731.72603,-0.1064,68.07475,7.76838428492361,2.8939275446261274,0
19.07257,29.37514,41.13106,2727.41825,-0.11973,68.09059,7.752703404723231,2.888086004162697,0
