mse,average
0.214009,
0.217870,
0.222658,
0.227730,
0.233894,
0.242108,
0.251658,
0.263111,
0.277162,
0.294139,
0.313163,
0.333340,
0.352656,
0.371658,
0.389360,
0.406113,
0.421842,
0.434750,
0.445168,
0.454134,
0.462177,
0.468215,
0.473859,
0.478406,
0.481510,
0.477015,
0.465541,
0.308015,
0.243305,
0.217490,
0.189671,
0.194427,
0.178682,
0.141543,
0.146635,
0.114976,
0.063630,
0.039163,
0.044280,
0.048391,
0.044139,
0.028730,
0.019577,
0.010397,
0.012073,
0.015172,
0.078457,
0.039170,
0.041509,
0.044456,
0.058848,
0.071735,
0.064831,
0.065552,
0.087456,
0.065090,
0.064314,
0.072772,
0.074934,
0.080195,
0.084090,
0.107826,
0.089724,
0.067377,
0.077103,
0.061632,
0.048057,
0.125257,
0.130261,
0.120740,
0.178057,
0.221325,
0.184329,
0.185723,
0.253481,
0.183723,
0.194917,
0.219266,
0.227592,
0.247702,
0.255168,
0.311387,
0.275371,
0.222062,
0.244106,
0.181038,
0.107915,
0.278874,
0.282067,
0.271882,
0.376221,
0.434907,
0.382279,
0.378417,
0.444927,
0.370645,
0.365776,
0.383656,
0.393837,
0.415608,
0.426515,
0.514658,
0.468587,
0.380063,
0.405804,
0.324823,
0.177068,
0.394679,
0.442447,
0.437278,
0.588159,
0.638346,
0.581460,
0.550685,
0.576188,
0.520712,
0.482962,
0.500965,
0.499501,
0.517694,
0.543559,
0.615109,
0.609488,
0.524360,
0.540319,
0.451651,
0.194248,
0.188501,
0.180131,
0.173359,
0.167386,
0.163987,
0.163100,
0.162800,
0.161698,
0.161098,
0.161459,
0.162101,
0.163366,
0.165537,
0.168356,
0.170954,
0.172607,
0.173549,
0.173742,
0.023470,
0.016728,
0.011289,
0.039643,
0.068145,
0.070622,
0.068235,
0.068970,
0.076994,
0.079593,
0.073755,
0.075541,
0.080531,
0.076554,
0.061389,
0.046010,
0.018226,
0.016850,
0.012513,
0.078071,
0.027184,
0.012029,
0.014427,
0.006442,
0.004458,
0.004249,
0.004498,
0.004568,
0.006298,
0.004589,
0.003145,
0.006745,
0.008108,
0.013835,
0.018581,
0.024252,
0.030564,
0.036321,
0.044932,
0.090359,
0.072606,
0.074277,
0.084452,
0.084710,
0.086967,
0.087240,
0.087417,
0.086344,
0.085331,
0.084357,
0.083214,
0.083758,
0.085405,
0.086638,
0.087074,
0.091343,
0.109924,
0.111676,
0.115581,
0.094185,
0.097987,
0.113663,
0.113592,
0.136014,
0.146724,
0.154243,
0.159849,
0.162531,
0.167424,
0.181072,
0.181251,
0.182097,
0.190710,
0.181611,
0.172515,
0.178931,
0.186871,
0.180840,
0.171919,
0.103268,
0.113892,
0.132359,
0.122902,
0.163796,
0.161175,
0.164757,
0.167704,
0.149064,
0.170953,
0.211753,
0.183772,
0.176505,
0.177637,
0.172707,
0.157945,
0.204984,
0.197479,
0.222861,
0.234347,
0.185848,
0.226219,
0.264981,
0.296270,
0.314496,
0.330698,
0.345216,
0.350005,
0.357060,
0.367828,
0.395259,
0.431952,
0.467024,
0.509484,
0.551995,
0.607328,
0.700636,
0.836635,
0.974116,
1.088957,
1.187580,
1.251205,
1.263084,
1.229085,
1.180069,
1.130445,
1.086191,
1.052397,
1.015208,
0.978037,
0.956894,
0.958322,
0.991300,
1.056779,
1.156565,
1.257497,
1.377223,
1.509828,
1.655357,
1.805751,
1.933557,
2.075549,
2.246954,
2.434433,
2.616410,
2.749293,
2.838268,
2.942634,
3.005382,
2.989865,
2.971729,
2.928926,
2.834479,
2.688750,
2.497919,
2.278038,
2.045604,
1.817948,
1.603643,
1.406231,
1.195249,
0.998434,
0.812615,
0.627811,
0.452514,
0.311688,
0.198904,
0.121288,
0.065209,
0.032260,
0.016047,
0.011164,
0.011723,
0.012228,
0.013105,
0.011545,
0.010180,
0.011427,
0.011254,
0.014712,
0.014900,
0.015093,
0.016139,
0.018664,
0.026478,
0.026666,
0.027375,
0.035527,
0.030071,
0.029857,
0.032406,
0.035583,
0.042018,
0.044484,
0.048946,
0.043864,
0.040405,
0.044499,
0.040527,
0.038710,
0.047438,
0.047457,
0.046667,
0.058706,
0.073776,
0.073619,
0.072439,
0.082189,
0.079080,
0.073168,
0.076311,
0.082728,
0.092542,
0.097217,
0.108443,
0.094386,
0.079143,
0.083154,
0.073261,
0.059243,
0.071051,
0.077648,
0.077239,
0.109003,
0.130152,
0.133769,
0.132760,
0.144692,
0.149309,
0.132074,
0.134798,
0.142273,
0.149967,
0.152636,
0.161229,
0.139590,
0.108158,
0.113807,
0.107630,
0.086291,
0.092154,
0.096027,
0.097355,
0.094522,
0.089985,
0.082511,
0.073359,
0.064597,
0.057846,
0.052357,
0.051140,
0.049893,
0.048459,
0.047729,
0.046035,
0.044763,
0.044454,
0.043538,
0.042050,
0.039911,
0.037048,
0.033669,
0.029705,
0.025461,
0.021269,
0.017406,
0.014082,
0.011088,
0.008438,
0.006248,
0.004662,
0.003751,
0.003490,
0.003900,
0.005011,
0.006713,
0.009059,
0.012061,
0.016197,
0.021496,
0.028585,
0.038196,
0.050839,
0.069154,
0.089278,
0.105032,
0.116662,
0.121584,
0.116983,
0.108434,
0.096930,
0.083781,
0.069591,
0.052949,
0.036831,
0.022983,
0.013826,
0.009451,
0.007813,
0.007742,
0.008017,
0.008060,
0.007831,
0.007538,
0.007445,
0.007536,
0.007872,
0.008533,
0.009322,
0.010177,
0.010932,
0.011496,
0.011911,
0.012241,
0.012489,
0.012781,
0.013118,
0.013388,
0.013663,
0.013954,
0.014207,
0.014461,
0.014684,
0.014812,
0.014986,
0.015096,
0.015098,
0.015126,
0.015087,
0.015016,
0.014940,
0.014827,
0.014613,
0.014318,
0.014008,
0.013827,
0.013638,
0.013345,
0.013160,
0.012904,
0.012620,
0.012336,
0.011908,
0.011302,
0.010688,
0.010140,
0.009709,
0.009251,
0.008711,
0.008098,
0.007518,
0.007108,
0.006774,
0.006589,
0.006511,
0.006510,
0.006584,
0.006677,
0.006684,
0.006866,
0.007160,
0.007543,
0.007889,
0.008491,
0.009163,
0.009845,
0.010632,
0.011426,
0.012232,
0.013004,
0.014210,
0.015259,
0.016190,
0.017486,
0.019058,
0.020996,
0.022232,
0.022620,
0.022625,
0.021662,
0.020327,
0.018868,
0.017506,
0.016136,
0.014884,
0.013680,
0.012459,
0.011269,
0.010014,
0.008842,
0.007827,
0.006926,
0.006184,
0.005577,
0.005028,
0.004573,
0.004213,
0.003882,
0.003692,
0.003642,
0.003669,
0.003769,
0.003907,
0.004117,
0.004375,
0.004686,
0.005038,
0.005364,
0.005698,
0.005958,
0.006188,
0.006559,
0.006982,
0.007378,
0.007687,
0.007886,
0.007984,
0.008039,
0.008091,
0.008204,
0.008271,
0.008186,
0.008104,
0.008073,
0.008032,
0.007907,
0.007706,
0.007406,
0.007109,
0.006830,
0.006655,
0.006514,
0.006404,
0.006245,
0.006091,
0.005971,
0.005818,
0.005702,
0.005571,
0.005391,
0.005206,
0.005095,
0.004937,
0.004719,
0.004494,
0.004288,
0.004106,
0.003929,
0.003737,
0.003544,
0.003336,
0.003141,
0.002988,
0.002839,
0.002685,
0.002585,
0.002505,
0.002419,
0.002318,
0.002224,
0.002145,
0.002078,
0.002005,
0.001955,
0.001877,
0.001805,
0.001730,
0.001730,
0.001761,
0.001866,
0.002084,
0.002386,
0.002742,
0.003167,
0.003655,
0.004158,
0.004637,
0.005047,
0.005449,
0.005860,
0.006316,
0.006870,
0.007736,
0.009084,
0.011100,
0.013753,
0.016530,
0.019139,
0.021322,
0.023159,
0.024695,
0.026007,
0.027146,
0.028222,
0.029186,
0.029860,
0.030354,
0.030619,
0.030731,
0.030567,
0.030882,
0.031379,
0.031566,
0.031578,
0.031357,
0.031241,
0.030989,
0.030530,
0.029939,
0.029496,
0.029336,
0.029394,
0.029774,
0.030146,
0.030656,
0.031153,
0.031535,
0.031824,
0.032051,
0.031946,
0.031809,
0.031664,
0.031454,
0.031301,
0.031274,
0.031604,
0.032134,
0.032411,
0.032559,
0.032762,
0.033045,
0.033204,
0.033451,
0.033834,
0.034124,
0.034301,
0.034446,
0.034381,
0.034289,
0.034162,
0.034017,
0.034100,
0.034183,
0.034417,
0.034857,
0.035633,
0.036638,
0.037803,
0.039451,
0.041181,
0.042616,
0.043174,
0.043112,
0.043129,
0.042452,
0.041966,
0.041465,
0.041629,
0.042421,
0.044033,
0.045789,
0.047181,
0.048374,
0.048969,
0.049392,
0.049470,
0.049104,
0.048532,
0.047593,
0.046928,
0.046543,
0.046263,
0.045873,
0.045520,
0.045479,
0.046675,
0.048461,
0.051324,
0.054754,
0.059071,
