date,date,date,date,date,date,OT,OT,OT
6.83689,12.45178,46.94421,3890.92441,0.3281,71.26163,4.314093564,1.436364852,0
6.85362,12.50147,46.97484,3888.69968,0.27322,71.26903,4.290641187,1.428556451,0
6.87033,12.55112,46.99983,3886.49976,0.21777,71.27644,4.270750182,1.421933799,0
6.88703,12.60076,47.01914,3884.323,0.16181,71.28387,4.254397337,1.416489167,0
6.90371,12.65037,47.03273,3882.16775,0.10544,71.29132,4.241563015,1.412216017,0
6.92038,12.69996,47.04056,3880.03237,0.04873,71.29879,4.232231281,1.409109044,0
6.93703,12.74952,47.04262,3877.91518,-0.00824,71.30628,4.22638999,1.407164203,0
6.95367,12.79906,47.03888,3875.81449,-0.0654,71.31379,4.224030848,1.406378733,0
6.97029,12.84858,47.02934,3873.72861,-0.12267,71.32132,4.225149446,1.406751167,0
6.98689,12.89807,47.014,3871.65582,-0.17996,71.32887,4.229745264,1.408281331,0
7.00348,12.94755,46.99287,3869.59437,-0.23721,71.33643,4.237821643,1.410970338,0
7.02006,12.997,46.96595,3867.54251,-0.29433,71.34402,4.249385734,1.414820568,0
7.03662,13.04642,46.93327,3865.49844,-0.35125,71.35162,4.26444842,1.419835646,0
7.05316,13.09583,46.89487,3863.46036,-0.40789,71.35925,4.2830242,1.426020398,0
7.06969,13.14522,46.85078,3861.42644,-0.46416,71.36689,4.305131054,1.43338081,0
7.0862,13.19458,46.80104,3859.39478,-0.52,71.37455,4.330790262,1.441923968,0
7.1027,13.24392,46.74572,3857.36351,-0.57531,71.38223,4.360026202,1.451657989,0
7.11918,13.29324,46.68487,3855.33067,-0.63003,71.38993,4.392866104,1.462591938,0
7.13565,13.34253,46.61856,3853.29431,-0.68406,71.39764,4.429339767,1.474735738,0
7.1521,13.3918,46.54688,3851.25242,-0.73733,71.40538,4.469479235,1.488100057,0
7.16854,13.44106,46.46992,3849.20296,-0.78976,71.41313,4.51331843,1.502696189,0
7.18496,13.49029,46.38775,3847.14384,-0.84125,71.42091,4.560892731,1.518535913,0
7.20137,13.53949,46.3005,3845.07295,-0.89174,71.4287,4.61223851,1.53563134,0
7.21776,13.58868,46.20827,3842.98812,-0.94112,71.43651,4.667392605,1.553994735,0
7.23413,13.63784,46.11118,3840.88716,-0.98932,71.44433,4.726391742,1.573638326,0
7.25049,13.68698,46.00936,3838.76783,-1.03625,71.45218,4.78927189,1.594574087,0
7.26684,13.73609,45.90295,3836.62785,-1.08182,71.46004,4.856067548,1.616813507,0
7.28316,13.78519,45.7921,3834.4649,-1.12595,71.46792,4.926810972,1.640367323,0
7.29948,13.83426,45.67696,3832.27663,-1.16853,71.47582,5.001531315,1.665245243,0
7.31577,13.8833,45.5577,3830.06063,-1.2095,71.48373,5.080253706,1.691455633,0
7.33205,13.93232,45.43449,3827.8145,-1.24874,71.49167,5.162998244,1.719005185,0
7.34832,13.98132,45.3075,3825.53576,-1.28618,71.49961,5.249778914,1.747898556,0
7.36456,14.03029,45.17695,3823.22193,-1.32171,71.50758,5.340602424,1.778137978,0
7.38079,14.07923,45.04301,3820.8705,-1.35526,71.51556,5.435466966,1.80972285,0
7.39701,14.12815,44.90591,3818.47894,-1.38672,71.52356,5.534360896,1.842649296,0
7.4132,14.17704,44.76586,3816.04471,-1.41601,71.53157,5.637261345,1.876909699,0
7.42938,14.22591,44.62308,3813.56524,-1.44304,71.5396,5.74413276,1.912492225,0
7.44555,14.27475,44.47783,3811.03799,-1.46771,71.54764,5.854925389,1.949380307,0
7.46169,14.32356,44.33032,3808.4604,-1.48994,71.5557,5.969573713,1.987552132,0
7.47782,14.37234,44.18084,3805.82995,-1.50963,71.56378,6.08799484,2.0269801,0
7.49393,14.42109,44.02962,3803.1441,-1.52672,71.57187,6.210086885,2.06763029,0
7.51002,14.46982,43.87694,3800.4004,-1.5411,71.57997,6.335727339,2.109461912,0
7.52609,14.51851,43.72309,3797.59641,-1.5527,71.58809,6.464771463,2.152426776,0
7.54215,14.56717,43.56834,3794.72976,-1.56144,71.59622,6.597050727,2.196468771,0
7.55819,14.6158,43.41298,3791.79813,-1.56726,71.60436,6.732371314,2.241523365,0
7.5742,14.6644,43.25732,3788.79933,-1.57008,71.61252,6.870512742,2.28751715,0
7.5902,14.71296,43.10165,3785.73123,-1.56983,71.62069,7.011226615,2.334367423,0
7.60618,14.76149,42.94629,3782.59183,-1.56647,71.62887,7.154235561,2.381981834,0
7.62214,14.80998,42.79154,3779.37927,-1.55993,71.63706,7.299232378,2.430258101,0
7.63808,14.85844,42.63774,3776.09182,-1.55017,71.64526,7.445879445,2.479083813,0
7.65399,14.90686,42.48519,3772.72792,-1.53717,71.65348,7.593808437,2.528336339,0
7.66989,14.95524,42.33423,3769.28621,-1.52088,71.66171,7.742620379,2.57788284,0
7.68577,15.00358,42.18518,3765.76552,-1.50129,71.66994,7.891886086,2.627580422,0
7.70162,15.05188,42.03836,3762.16489,-1.47839,71.67819,8.041147027,2.677276416,0
7.71745,15.10014,41.8941,3758.48361,-1.45218,71.68644,8.189916649,2.726808827,0
7.73327,15.14836,41.75272,3754.72121,-1.42267,71.69471,8.337682181,2.776006929,0
7.74905,15.19654,41.61454,3750.87749,-1.38989,71.70298,8.48390695,2.824692039,0
7.76482,15.24467,41.47988,3746.95252,-1.35387,71.71126,8.628033216,2.872678458,0
7.78056,15.29276,41.34905,3742.9467,-1.31467,71.71955,8.769485531,2.919774594,0
7.79628,15.3408,41.22235,3738.86068,-1.27234,71.72785,8.907674607,2.965784243,0
7.81198,15.38879,41.10009,3734.69548,-1.22697,71.73615,9.042001678,3.010508049,0
7.82765,15.43674,40.98254,3730.4524,-1.17864,71.74446,9.171863321,3.053745104,0
7.8433,15.48463,40.86997,3726.13309,-1.12745,71.75278,9.296656674,3.095294686,0
7.85892,15.53248,40.76267,3721.73951,-1.07353,71.7611,9.415785003,3.134958115,0
7.87452,15.58028,40.66087,3717.27397,-1.01701,71.76943,9.528663532,3.172540692,0
7.89009,15.62802,40.56481,3712.73908,-0.95803,71.77777,9.634725451,3.207853698,0
7.90564,15.67571,40.47471,3708.13778,-0.89675,71.7861,9.733427994,3.240716421,0
