date,date,date,date,date,date,OT,OT,OT
5.69473,6.18756,50.42331,4477.66673,0.31206,52.6499,6.104180786793245,2.273967953743198,36.999999368848044
5.73104,6.23544,50.45856,4474.19083,0.28957,52.72618,6.0645600055625595,2.2592081702492726,36.999999368848044
5.76726,6.28334,50.49112,4470.74212,0.26639,52.80212,6.027551801545169,2.2454216405083423,36.999999368848044
5.80339,6.33125,50.5209,4467.31931,0.24256,52.87774,5.9931710125862665,2.2326138920081506,36.999999368848044
5.83943,6.37917,50.54783,4463.92108,0.21811,52.95307,5.961430383575434,2.2207896725554033,36.999999368848044
5.87538,6.42711,50.57186,4460.54611,0.19308,53.02814,5.932340828288625,2.2099530478188036,36.999999368848044
5.91123,6.47506,50.59291,4457.19305,0.16753,53.10299,5.905911671483513,2.200107491515932,36.999999368848044
5.947,6.52303,50.61094,4453.86055,0.14148,53.17764,5.8821508711186,2.1912559681957178,36.999999368848044
5.98269,6.57101,50.62589,4450.54722,0.11497,53.25212,5.861065220667021,2.1834010086056512,36.999999368848044
6.01828,6.61901,50.63771,4447.25169,0.08806,53.32646,5.8426605315245235,2.176544777643555,36.999999368848044
6.05378,6.66702,50.64638,4443.97256,0.06078,53.4007,5.826941795601399,2.170689134927358,36.999999368848044
6.0892,6.71504,50.65184,4440.7084,0.03317,53.47487,5.813913328192728,2.16583568801802,36.999999368848044
6.12453,6.76308,50.65408,4437.45779,0.00527,53.54898,5.803578891224648,2.161985838332008,36.999999368848044
6.15977,6.81113,50.65306,4434.21929,-0.02287,53.62309,5.7959417970279965,2.1591408197997133,36.999999368848044
6.19492,6.85919,50.64876,4430.99146,-0.05122,53.69722,5.791004992743249,2.157301730308507,36.999999368848044
6.23002,6.90725,50.64248,4427.77016,-0.05711,53.70378,5.7876969792323845,2.156069408236635,0.0
6.26508,6.95528,50.63552,4424.55206,-0.06317,53.71038,5.7849529304774805,2.1550471778751654,0.0
6.30011,7.00329,50.62785,4421.33689,-0.06936,53.71701,5.782784561300972,2.15423940330369,0.0
